User;Soil_name;Longitude decimal;Latitude decimal;Biome;Land_use;Date;Name_exp;Unique_ID;Pot_ID;Sample;Chber;Algae_growth;Temp;DarkLight;TeflonGlass;Flowrate_lpm;Surface(cm2);Wetsoil(g);Height(cm);GravimetricWater(gw/g);Drysoil(g);SoilVolume(cm3);Bulk density;TP;VolumetricWater;AFP;WFPS;pH;pHin;Redox;OCS_flux;OCS_flux_sd;OCS_conc_out;OCS_conc_sd;OCS_conc_in;OCS_conc_in_sd;CO2_flux_aero;CO2_flux_aero_sd;CO2_conc_out;CO2_conc_out_sd;CO2_conc_in;CO2_conc_in_sd;OCS_source;OCS_source_sd;Vd_OCS_model;z1_OCS;CA_OCS;kh_OCS;CO2_flux_TGA;CO2_flux_TGA_sd;CO2_out_ppm;CO2_out_ppm_sd;CO2_in_ppm;CO2_in_ppm_sd;d13C_flux;d13C_flux_sd;d13C_conc_out;d13C_conc_out_sd;d13C_conc_in;d13C_conc_in_sd;d18O_flux;d18O_flux_sd;d18O_conc_out;d18O_conc_out_sd;d18O_conc_in;d18O_conc_in_sd;kiso;total_biomass;bacteria_16S;fungi_18S;algae_23S;d18O_01cm;d18O_12cm;d18O_23cm;d18O_34cm;clay_content;silt_content;sand_content;C_N_ratio;Comments
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_N_b;DBZ_1;DBZ;1;n;25;Dark;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,654;0,086;1046,179;1,315;1067,817;1,529;0,136;0,001;421,305;0,016;416,798;0,014;NA;NA;0,0156;0,0418;1,8;0,0035;0,099;0,004;423,007;0,065;419,739;0,058;-86,987;47,787;-3,936;0,189;-3,278;0,179;-20,951;55,376;-13,744;0,221;-13,648;0,205;0,00689;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_N_b;DBZ_2;DBZ;2;n;25;Dark;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-1,123;0,091;1028,463;1,497;1065,607;1,519;0,153;0,001;422,264;0,014;417,194;0,015;NA;NA;0,0256;0,0108;7,4;0,0145;0,122;0,003;423,482;0,063;419,462;0,053;-53,8;45,496;-4,007;0,213;-3,541;0,218;31,127;40,847;-14,129;0,19;-14,619;0,193;0,00379;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_N_b;DBZ_3;DBZ;3;n;25;Dark;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,504;0,075;1049,677;1,171;1066,342;1,315;0,148;0,001;422,023;0,02;417,139;0,027;NA;NA;0,0101;0,0543;1,1;0,0021;0,119;0,004;422,647;0,072;418,725;0,052;-36,751;41,155;-3,568;0,212;-3,268;0,163;23,166;50,308;-15,491;0,242;-15,888;0,218;0,00235;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_N_b;DBZ_4;DBZ;4;y;25;Dark;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,484;0,082;1015,072;1,306;1064,18;1,408;0,611;0,002;437,798;0,012;417,588;0,053;NA;NA;0,034;0,017;6,8;0,0133;0,595;0,003;438,831;0,052;419,145;0,062;-37,723;8,344;-4,682;0,19;-3,134;0,194;73,533;8,423;-9,561;0,148;-13,473;0,241;0,17554;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_N_b;DBZ_5;DBZ;5;y;25;Dark;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,599;0,1;1006,258;1,841;1059,159;1,472;0,74;0,001;441,714;0,013;417,243;0,015;NA;NA;0,0372;0,0076;15,7;0,0308;0,736;0,004;443,175;0,064;418,824;0,059;-38,522;6,147;-5,355;0,173;-3,427;0,173;67,901;8,51;-9,493;0,224;-14,001;0,258;0,71003;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_N_b;DBZ_6;DBZ;6;y;25;Dark;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,904;0,088;1037,753;1,389;1067,666;1,519;0,423;0,003;432,701;0,091;418,699;0,023;NA;NA;0,0198;0,0359;2,5;0,005;0,406;0,007;432,775;0,134;419,36;0,097;-39,542;11,819;-4,515;0,187;-3,394;0,184;61,773;12,578;-11,799;0,202;-14,149;0,193;0,04692;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_N_c;DBZ_1;DBZ;1;n;25;Dark;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,779;0,085;1044,645;1,476;1070,414;1,336;0,136;0,001;421,622;0,014;417,12;0,016;NA;NA;0,0156;0,0418;1,8;0,0035;0,104;0,004;422,743;0,056;419,319;0,075;-53,033;47,928;-3,674;0,159;-3,265;0,225;94,185;57,596;-12,603;0,199;-13,383;0,263;0,00689;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_N_c;DBZ_2;DBZ;2;n;25;Dark;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-1,213;0,091;1017,173;1,47;1057,302;1,535;0,145;0,001;422,04;0,012;417,236;0,011;NA;NA;0,0256;0,0108;7,4;0,0145;0,119;0,004;422,921;0,059;418,968;0,057;-36,575;42,259;-3,653;0,204;-3,337;0,192;30,05;41,314;-14,274;0,2;-14,689;0,189;0,00379;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_N_c;DBZ_3;DBZ;3;n;25;Dark;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,468;0,076;1042,755;1,232;1058,231;1,296;0,142;0,001;422,077;0,021;417,374;0,013;NA;NA;0,0101;0,0543;1,1;0,0021;0,116;0,003;422,886;0,05;419,047;0,054;-25,008;40,413;-3,607;0,171;-3,407;0,194;49,514;39,734;-14,347;0,183;-14,892;0,178;0,00235;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_N_c;DBZ_4;DBZ;4;y;25;Dark;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,572;0,09;1013,455;1,357;1065,454;1,622;0,607;0,001;437,299;0,012;417,221;0,015;NA;NA;0,034;0,017;6,8;0,0133;0,583;0,004;438,564;0,067;419,265;0,066;-35,694;9,634;-4,749;0,219;-3,324;0,213;86,59;8,535;-10,552;0,203;-15,024;0,181;0,17554;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_N_c;DBZ_5;DBZ;5;y;25;Dark;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,706;0,088;1009,396;1,534;1065,837;1,389;0,742;0,001;442,119;0,012;417,568;0,009;NA;NA;0,0372;0,0076;15,7;0,0308;0,735;0,004;443,492;0,065;419,166;0,062;-33,357;7,04;-5,048;0,182;-3,401;0,215;83,781;6,932;-9,062;0,183;-14,441;0,208;0,71003;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_N_c;DBZ_6;DBZ;6;y;25;Dark;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,99;0,084;1024,355;1,158;1057,093;1,607;0,451;0,004;432,508;0,133;417,588;0,012;NA;NA;0,0198;0,0359;2,5;0,005;0,416;0,004;432,677;0,075;418,902;0,059;-33,122;11,534;-4,374;0,179;-3,428;0,194;49,825;11,462;-11,588;0,177;-13,603;0,193;0,04692;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_N_d;DBZ_1;DBZ;1;n;25;Dark;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,665;0,083;1039,073;1,351;1061,062;1,397;0,131;0,001;422,322;0,012;417,997;0,014;NA;NA;0,0156;0,0418;1,8;0,0035;0,105;0,003;423,438;0,043;419,979;0,058;3,18;44,036;-39,917;0,162;-40,263;0,194;66,423;42,009;-26,849;0,142;-27,604;0,202;0,00689;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_N_d;DBZ_2;DBZ;2;n;25;Dark;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-1,215;0,101;1020,841;1,625;1061,032;1,721;0,146;0,001;423,099;0,011;418,282;0,017;NA;NA;0,0256;0,0108;7,4;0,0145;0,123;0,004;424,048;0,065;419,995;0,07;-18,296;39,728;-39,939;0,187;-40,138;0,19;66,773;41,436;-26,881;0,207;-27,774;0,187;0,00379;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_N_d;DBZ_3;DBZ;3;n;25;Dark;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,484;0,094;1047,761;1,748;1063,757;1,368;0,143;0,001;423,118;0,024;418,379;0,015;NA;NA;0,0101;0,0543;1,1;0,0021;0,117;0,004;423,355;0,067;419,48;0,059;-22,786;44,905;-39,496;0,215;-39,632;0,2;6,299;48,573;-27,481;0,238;-27,777;0,211;0,00235;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_N_d;DBZ_4;DBZ;4;y;25;Dark;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,585;0,094;1014,313;1,742;1066,758;1,366;0,593;0,001;437,535;0,012;417,923;0,015;NA;NA;0,034;0,017;6,8;0,0133;0,574;0,004;438,807;0,062;419,809;0,068;-20,671;9,055;-38,396;0,188;-39,193;0,213;134,549;9,459;-19,81;0,229;-26,778;0,189;0,17554;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_N_d;DBZ_5;DBZ;5;y;25;Dark;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,679;0,09;1009,029;1,494;1064,566;1,497;0,722;0,001;441,917;0,014;418,028;0,016;NA;NA;0,0372;0,0076;15,7;0,0308;0,725;0,004;443,917;0,063;419,925;0,06;-17,747;6,627;-38,827;0,155;-40,029;0,215;123,709;6,272;-19,718;0,176;-27,902;0,172;0,71003;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_N_d;DBZ_6;DBZ;6;y;25;Dark;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,926;0,092;1037,092;1,324;1067,711;1,707;0,432;0,003;433,59;0,086;419,293;0,014;NA;NA;0,0198;0,0359;2,5;0,005;0,425;0,007;433,318;0,164;419,268;0,059;-12,121;11,02;-39,057;0,181;-39,962;0,185;88,834;11,517;-23,142;0,216;-26,894;0,164;0,04692;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D2_a;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,296;0,073;1062,182;1,11;1071,984;1,319;0,159;0,001;423,143;0,012;417,877;0,013;NA;NA;0,007;0,0671;0,7;0,0014;0,132;0,003;423,443;0,058;419,066;0,057;-16,912;39,663;-39,678;0,199;-39,899;0,209;109,45;31,611;-25,268;0,171;-26,587;0,15;0,01214;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D2_a;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,557;0,08;1044,112;1,312;1062,526;1,345;0,19;0,001;423,781;0,012;417,499;0,015;NA;NA;0,0122;0,0211;1,9;0,0038;0,162;0,003;424,574;0,053;419,209;0,058;-31,944;33,899;-39,555;0,194;-39,648;0,236;64,857;27,294;-26,415;0,17;-27,583;0,177;0,01415;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_D2_a;DBZ_3;DBZ;3;n;25;Light;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,171;0,083;1054,08;1,351;1059,747;1,381;0,164;0,001;422,93;0,012;417,508;0,017;NA;NA;NA;NA;NA;NA;0,138;0,003;424,071;0,047;419,504;0,042;-16,246;29,516;-40,139;0,132;-40,394;0,185;37,364;31,247;-27,559;0,171;-28,285;0,165;0,00309;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_D2_a;DBZ_4;DBZ;4;y;25;Light;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,333;0,095;1021,502;1,81;1065,614;1,337;-0,839;0,001;389,874;0,012;417,64;0,017;NA;NA;0,0285;0,0198;5;0,0097;-0,83;0,004;392,059;0,064;419,51;0,07;-53,027;6,185;-39,59;0,218;-40,471;0,202;-84,919;5,638;-23,95;0,189;-27,94;0,192;0,11423;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_D2_a;DBZ_5;DBZ;5;y;25;Light;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,348;0,083;1019,546;1,529;1064,154;1,203;-0,919;0,001;387,115;0,011;417,527;0,014;NA;NA;0,0305;0,0092;10,6;0,0207;-0,903;0,004;389,415;0,063;419,291;0,069;-61,943;5,834;-38,257;0,221;-39,945;0,211;-108,837;5,808;-21,895;0,223;-28,091;0,206;0,63234;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_D2_a;DBZ_6;DBZ;6;y;25;Light;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,529;0,096;1053,394;1,514;1070,884;1,657;-0,198;0,001;411,878;0,011;418,438;0,014;NA;NA;0,0142;0,0444;1,7;0,0033;-0,283;0,004;409,993;0,065;419,351;0,053;-69,7;16,567;-39,241;0,208;-39,92;0,166;-161,571;15,07;-22,869;0,179;-25,985;0,161;0,04118;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D2_b;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,401;0,092;1050,448;1,726;1063,708;1,319;0,14;0,001;421,338;0,01;416,711;0,013;NA;NA;0,007;0,0671;0,7;0,0014;0,102;0,003;422,494;0,052;419,132;0,057;-38,995;52,37;-4,039;0,206;-3,743;0,21;101,343;44,447;-13,692;0,173;-14,503;0,179;0,01214;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D2_b;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,758;0,095;1034,471;1,725;1059,551;1,417;0,167;0,001;422,112;0,008;416,571;0,018;NA;NA;0,0122;0,0211;1,9;0,0038;0,131;0,004;423,353;0,059;419,031;0,061;-8,727;40,519;-3,687;0,19;-3,635;0,226;89,162;48,034;-13,168;0,229;-14,214;0,263;0,01415;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_D2_b;DBZ_3;DBZ;3;n;25;Light;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,112;0,09;1052,263;1,463;1055,978;1,521;0,141;0,001;421,351;0,011;416,701;0,017;NA;NA;NA;NA;NA;NA;0,111;0,004;422,551;0,057;418,863;0,067;-40,598;48,805;-3,955;0,195;-3,621;0,223;-46,181;51,511;-14,972;0,186;-14,666;0,261;0,00309;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_D2_b;DBZ_4;DBZ;4;y;25;Light;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,369;0,092;1017,768;1,669;1063,067;1,36;-0,908;0,001;386,902;0,011;416,957;0,013;NA;NA;0,0285;0,0198;5;0,0097;-0,954;0,004;387,199;0,068;418,776;0,067;-2,665;5,775;-3,427;0,212;-3,369;0,239;-50,366;5,811;-13,01;0,242;-15,822;0,214;0,11423;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_D2_b;DBZ_5;DBZ;5;y;25;Light;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,468;0,089;1019,705;1,513;1068,258;1,42;-0,997;0,001;384,499;0,012;417,474;0,018;NA;NA;0,0305;0,0092;10,6;0,0207;-1,032;0,004;384,627;0,054;418,774;0,068;-6,359;4,631;-3,164;0,213;-3,427;0,182;-49,865;5,535;-11,655;0,24;-14,771;0,231;0,63234;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_D2_b;DBZ_6;DBZ;6;y;25;Light;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,771;0,093;1041,117;1,691;1066,635;1,392;-0,314;0,001;407,374;0,012;417,755;0,013;NA;NA;0,0142;0,0444;1,7;0,0033;-0,37;0,003;406,802;0,051;419,039;0,05;4,648;13,233;-3,603;0,175;-3,355;0,216;-60,733;13,082;-12,644;0,209;-14,032;0,18;0,04118;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D2_c;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,421;0,097;1049,353;1,635;1063,284;1,59;0,134;0,001;421,495;0,01;417,046;0,034;NA;NA;0,007;0,0671;0,7;0,0014;0,109;0,005;422,245;0,083;418,639;0,069;-66,293;52,848;-3,584;0,272;-3,03;0,177;105,38;69,252;-11,705;0,306;-12,711;0,29;0,01214;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D2_c;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,793;0,089;1038,614;1,56;1064,833;1,39;0,162;0,001;421,858;0,008;416,515;0,012;NA;NA;0,0122;0,0211;1,9;0,0038;0,113;0,004;423,657;0,061;419,916;0,077;-39,121;43,684;-3,816;0,166;-3,494;0,222;34,323;57,557;-15,635;0,267;-16,06;0,243;0,01415;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_D2_c;DBZ_3;DBZ;3;n;25;Light;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,169;0,081;1058,629;1,512;1064,233;1,159;0,137;0,001;421,426;0,009;416,896;0,016;NA;NA;NA;NA;NA;NA;0,106;0,004;422,852;0,064;419,344;0,056;-24,659;49,546;-3,698;0,186;-3,51;0,218;59,308;44,501;-14,548;0,174;-15,162;0,19;0,00309;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_D2_c;DBZ_4;DBZ;4;y;25;Light;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,355;0,093;1017,523;1,416;1062,358;1,65;-0,883;0,001;387,042;0,011;416,249;0,014;NA;NA;0,0285;0,0198;5;0,0097;-0,929;0,004;388,239;0,058;418,957;0,063;-2,112;4,945;-3,537;0,164;-3,431;0,21;-47,224;5,043;-12,881;0,197;-15,396;0,187;0,11423;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_D2_c;DBZ_5;DBZ;5;y;25;Light;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,54;0,088;1011,805;1,374;1062,759;1,551;-0,918;0,001;385,379;0,011;415,751;0,02;NA;NA;0,0305;0,0092;10,6;0,0207;-0,973;0,003;386,967;0,056;419,141;0,049;-6,782;4,685;-3,071;0,221;-3,355;0,156;-55,475;4,686;-9,457;0,233;-12,996;0,145;0,63234;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_D2_c;DBZ_6;DBZ;6;y;25;Light;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,935;0,089;1037,027;1,556;1067,969;1,388;-0,091;0,001;413,735;0,025;416,754;0,011;NA;NA;0,0142;0,0444;1,7;0,0033;-0,367;0,004;406,393;0,052;418,536;0,064;0,242;14,507;-3,791;0,205;-3,668;0,222;-72,266;13,497;-16,563;0,196;-18,159;0,201;0,04118;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D2_d;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,806;0,086;1039,241;1,672;1065,917;1,16;0,126;0,001;421,881;0,009;417,697;0,011;NA;NA;0,007;0,0671;0,7;0,0014;0,096;0,004;423,283;0,057;420,111;0,063;-0,748;52,964;-39,831;0,194;-40,11;0,196;96,716;57,178;-26,28;0,21;-27,148;0,208;0,01214;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D2_d;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,882;0,087;1025,252;1,478;1054,434;1,409;0,142;0,001;421,625;0,01;416,935;0,01;NA;NA;0,0122;0,0211;1,9;0,0038;0,104;0,004;423,025;0,056;419,592;0,062;-23,672;50,165;-39,957;0,197;-40,088;0,208;153,238;42,757;-26,224;0,135;-27,664;0,21;0,01415;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
