DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU80	Unknown(22) Proteobacteria(351) Actinobacteria(102) 	Betaproteobacteria(351) Unknown(124) 	Actinomycetales(102) Nitrosomonadales(1) Burkholderiales(330) Methylophilales(2) Unknown(40) 	Methylophilaceae(2) Oxalobacteraceae(330) Unknown(40) Nitrosomonadaceae(1) Nocardiaceae(102) 	Undibacterium(10) Massilia(229) Janthinobacterium(62) Unknown(71) Nitrosospira(1) Rhodococcus(102) 
OTU81	Firmicutes(433) Proteobacteria(4) Chlorobi(36) 	Chlorobia(36) Alphaproteobacteria(4) Clostridia(433) 	Sphingomonadales(4) Clostridiales(433) Chlorobiales(36) 	Chlorobiaceae(31) Clostridiaceae(432) Lachnospiraceae(1) Sphingomonadaceae(4) Unknown(5) 	Clostridium(432) Unknown(5) Blautia(1) Chlorobium(31) Sandarakinorhabdus(4) 
OTU82	Proteobacteria(456)	Deltaproteobacteria(456)	Desulfuromonadales(456)	Geobacteraceae(456)	Geobacter(456)
OTU83	Actinobacteria(416) Proteobacteria(1) Acidobacteria(37) 	Holophagae(36) Unknown(1) Gammaproteobacteria(1) Actinobacteria(416) 	Holophagales(36) Micrococcales(416) Xanthomonadales(1) Acidobacteriales(1) 	Holophagaceae(36) Xanthomonadaceae(1) Microbacteriaceae(416) Acidobacteriaceae(1) 	Frigoribacterium(416) Unknown(1) Holophaga(36) Rhodanobacter(1) 
OTU84	Bacteroidetes(449)	Bacteroidia(449)	Bacteroidales(449)	Bacteroidaceae(449)	Bacteroides(449)
OTU85	Proteobacteria(447)	Betaproteobacteria(447)	Burkholderiales(447)	Burkholderiaceae(447)	Burkholderia(447)
OTU86	Proteobacteria(447)	Gammaproteobacteria(447)	Chromatiales(447)	Chromatiaceae(447)	Nitrosococcus(447)
OTU87	Firmicutes(1) Nitrospirae(11) Proteobacteria(423) Cyanobacteria(5) 	Nitrospira(11) Unknown(5) Bacilli(1) Gammaproteobacteria(423) 	Nitrospirales(11) Enterobacteriales(420) Bacillales(1) Pseudomonadales(3) Unknown(5) 	Nitrospiraceae(11) Unknown(5) Enterobacteriaceae(420) Bacillaceae(1) Moraxellaceae(3) 	Nostoc(2) Acinetobacter(3) Bacillus(1) Enterobacter(420) Nitrospira(11) Unknown(3) 
OTU88	Unknown(31) Acidobacteria(27) Elusimicrobia(10) Nitrospinae(6) Proteobacteria(364) 	Elusimicrobia(10) Deltaproteobacteria(364) Nitrospinia(6) Holophagae(1) Unknown(57) 	Syntrophobacterales(264) Acidobacteriales(26) Elusimicrobiales(10) Desulfobacterales(100) Unknown(31) Nitrospinales(6) Holophagales(1) 	Holophagaceae(1) Syntrophaceae(264) Acidobacteriaceae(26) Elusimicrobiaceae(10) Unknown(31) Desulfobacteraceae(44) Nitrospinaceae(62) 	Desulforegula(21) Candidatus_Entotheonella(56) Desulfosalsimonas(18) Unknown(31) Elusimicrobium(10) Acidobacterium(26) Nitrospina(6) Desulfatirhabdium(4) Syntrophus(224) Holophaga(1) Desulfobacterium(1) Smithella(10) Desulfomonile(30) 
OTU89	Planctomycetes(415)	Planctomycetacia(415)	Planctomycetales(415)	Planctomycetaceae(415)	Pirellula(415)
OTU90	Actinobacteria(412)	Actinobacteria(402) Unknown(10) 	Propionibacteriales(396) Unknown(3) Micrococcales(3) Streptomycetales(3) Actinomycetales(7) 	Unknown(10) Microbacteriaceae(3) Streptomycetaceae(3) Nocardioidaceae(396) 	Cryobacterium(3) Kribbella(396) Streptomyces(3) Unknown(10) 
OTU91	Proteobacteria(408)	Alphaproteobacteria(408)	Rhizobiales(3) Rhodobacterales(405) 	Rhizobiaceae(3) Rhodobacteraceae(405) 	Rhodobacter(33) Catellibacterium(156) Unknown(210) Paracoccus(4) Rubellimicrobium(2) Rhizobium(3) 
OTU92	Cyanobacteria(376) Proteobacteria(30) Firmicutes(2) 	Unknown(376) Bacilli(2) Deltaproteobacteria(1) Gammaproteobacteria(29) 	Unknown(376) Pseudomonadales(27) Bacillales(2) Desulfobacterales(1) Enterobacteriales(2) 	Pseudomonadaceae(27) Enterobacteriaceae(2) Unknown(376) Bacillaceae(2) Desulfobulbaceae(1) 	Desulfobulbus(1) Pantoea(2) Bacillus(2) Pseudomonas(27) Unknown(376) 
OTU93	Proteobacteria(405)	Gammaproteobacteria(405)	Xanthomonadales(405)	Xanthomonadaceae(405)	Pseudoxanthomonas(405)
OTU94	Proteobacteria(404)	Betaproteobacteria(404)	Burkholderiales(404)	Comamonadaceae(404)	Ideonella(2) Hydrogenophaga(1) Aquabacterium(20) Unknown(86) Brachymonas(1) Polaromonas(1) Inhella(1) Rhizobacter(67) Paucibacter(1) Leptothrix(13) Piscinibacter(120) Rubrivivax(4) Methylibium(13) Rivibacter(1) Comamonas(57) Chlorochromatium(14) Pelomonas(2) 
OTU95	Proteobacteria(174) Firmicutes(2) Acidobacteria(224) 	Bacilli(2) Holophagae(224) Betaproteobacteria(174) 	Bacillales(2) Holophagales(224) Rhodocyclales(174) 	Bacillaceae(2) Holophagaceae(224) Rhodocyclaceae(174) 	Holophaga(220) Geothrix(4) Bacillus(2) Azospira(174) 
OTU96	Bacteroidetes(391)	Cytophagia(227) Sphingobacteriia(142) Flavobacteriia(4) Bacteroidia(18) 	Sphingobacteriales(142) Cytophagales(227) Bacteroidales(18) Flavobacteriales(4) 	Unknown(3) Flavobacteriaceae(4) Sphingobacteriaceae(136) Porphyromonadaceae(18) Cytophagaceae(227) Chitinophagaceae(3) 	Paludibacter(18) Cytophaga(227) Flavobacterium(4) Hydrotalea(3) Unknown(3) Solitalea(136) 
OTU97	Proteobacteria(378)	Gammaproteobacteria(14) Alphaproteobacteria(364) 	Unknown(14) Rhizobiales(364) 	Methylobacteriaceae(324) Unknown(14) Xanthobacteraceae(1) Beijerinckiaceae(13) Bradyrhizobiaceae(26) 	Methylobacterium(20) Unknown(30) Bosea(25) Microvirga(299) Pseudolabrys(1) Chelatococcus(3) 
OTU98	Bacteroidetes(377)	Sphingobacteriia(377)	Sphingobacteriales(377)	Chitinophagaceae(377)	Flavisolibacter(143) Unknown(4) Niastella(42) Parasegetibacter(1) Ferruginibacter(186) Terrimonas(1) 
OTU99	Proteobacteria(373)	Deltaproteobacteria(373)	Bdellovibrionales(373)	Bacteriovoracaceae(373)	Bacteriovorax(373)
OTU100	Bacteroidetes(370)	Sphingobacteriia(370)	Sphingobacteriales(370)	Chitinophagaceae(370)	Unknown(1) Chitinophaga(369) 
OTU101	Bacteroidetes(366)	Sphingobacteriia(366)	Sphingobacteriales(366)	Saprospiraceae(366)	Unknown(1) Lewinella(365) 
OTU102	Proteobacteria(363)	Deltaproteobacteria(363)	Desulfuromonadales(363)	Geobacteraceae(310) Desulfuromonadaceae(41) Unknown(12) 	Pelobacter(41) Geobacter(310) Unknown(12) 
OTU103	Actinobacteria(361)	Thermoleophilia(358) Unknown(3) 	Rubrobacterales(1) Solirubrobacterales(358) Unknown(2) 	Conexibacteraceae(22) Solirubrobacteraceae(230) Patulibacteraceae(83) Rubrobacteraceae(1) Unknown(25) 	Patulibacter(83) Unknown(26) Solirubrobacter(230) Conexibacter(22) 
OTU104	Proteobacteria(360)	Betaproteobacteria(1) Gammaproteobacteria(359) 	Burkholderiales(1) Legionellales(359) 	Oxalobacteraceae(1) Legionellaceae(359) 	Legionella(359) Massilia(1) 
OTU105	Planctomycetes(355)	Planctomycetacia(322) Planctomycetia(33) 	Planctomycetales(355)	Planctomycetaceae(355)	Pirellula(355)
OTU106	Actinobacteria(347)	Actinobacteria(347)	Corynebacteriales(347)	Nocardiaceae(347)	Gordonia(347)
OTU107	Planctomycetes(344)	Planctomycetacia(339) Planctomycetia(5) 	Planctomycetales(344)	Planctomycetaceae(344)	Gemmata(344)
OTU108	Chloroflexi(339)	Anaerolineae(339)	Anaerolineales(339)	Anaerolineaceae(339)	Bellilinea(339)
OTU109	Proteobacteria(94) Chloroflexi(184) Firmicutes(44) 	Anaerolineae(184) Deltaproteobacteria(92) Clostridia(44) Gammaproteobacteria(2) 	Chromatiales(1) Clostridiales(44) Syntrophobacterales(22) Oceanospirillales(1) Desulfobacterales(70) Anaerolineales(184) 	Chromatiaceae(1) Anaerolineaceae(184) Desulfobulbaceae(70) Syntrophobacteraceae(22) Syntrophomonadaceae(44) Halomonadaceae(1) 	Desulforhabdus(6) Thermodesulforhabdus(16) Desulfobulbus(67) Longilinea(184) Nitrosococcus(1) Dethiobacter(44) Kushneria(1) Desulfurivibrio(3) 
OTU110	Proteobacteria(321)	Betaproteobacteria(321)	Rhodocyclales(102) Burkholderiales(219) 	Alcaligenaceae(219) Rhodocyclaceae(102) 	Denitratisoma(19) Azospira(83) Achromobacter(219) 
OTU111	Planctomycetes(321)	Planctomycetacia(321)	Planctomycetales(321)	Planctomycetaceae(321)	Planctomyces(321)
OTU112	Planctomycetes(319)	Planctomycetacia(289) Planctomycetia(7) Unknown(23) 	Planctomycetales(296) Unknown(23) 	Planctomycetaceae(289) Unknown(30) 	Unknown(30) Rhodopirellula(25) Blastopirellula(178) Gemmata(86) 
OTU113	Proteobacteria(319)	Gammaproteobacteria(319)	Xanthomonadales(319)	Sinobacteraceae(317) Xanthomonadaceae(2) 	Xanthomonas(1) Unknown(1) Arenimonas(1) Steroidobacter(316) 
OTU114	Verrucomicrobia(317)	Verrucomicrobiae(1) Opitutae(316) 	Unknown(5) Opitutales(311) Verrucomicrobiales(1) 	Opitutaceae(311) Unknown(5) Verrucomicrobiaceae(1) 	Unknown(5) Opitutus(311) Verrucomicrobium(1) 
OTU115	Bacteroidetes(310)	Flavobacteria(39) Bacteroidia(1) Sphingobacteriia(255) Flavobacteriia(15) 	Sphingobacteriales(255) Bacteroidales(1) Flavobacteriales(54) 	Chitinophagaceae(2) Bacteroidaceae(1) Cryomorphaceae(39) Sphingobacteriaceae(252) Flavobacteriaceae(15) Unknown(1) 	Terrimonas(1) Solitalea(252) Owenweeksia(39) Unknown(1) Flavisolibacter(1) Flavobacterium(15) Bacteroides(1) 
OTU116	Crenarchaeota(260) Thaumarchaeota(46) 	Thermoprotei(260) Unknown(46) 	Desulfurococcales(24) Unknown(46) Thermoproteales(236) 	Desulfurococcaceae(24) Unknown(46) Thermofilaceae(236) 	Thermofilum(236) Unknown(46) Desulfurococcus(20) Sulfophobococcus(4) 
OTU117	Unknown(129) Proteobacteria(176) 	Gammaproteobacteria(176) Unknown(129) 	Pseudomonadales(148) Unknown(129) Cardiobacteriales(28) 	Cardiobacteriaceae(28) Unknown(129) Pseudomonadaceae(148) 	Pseudomonas(148) Unknown(157) 
OTU118	Acidobacteria(301)	Holophagae(301)	Holophagales(301)	Holophagaceae(301)	Holophaga(301)
OTU119	Proteobacteria(299)	Alphaproteobacteria(299)	Caulobacterales(299)	Caulobacteraceae(299)	Unknown(4) Brevundimonas(295) 
OTU120	Proteobacteria(296)	Alphaproteobacteria(296)	Rhodospirillales(296)	Rhodospirillaceae(296)	Dongia(296)
OTU121	Proteobacteria(290)	Alphaproteobacteria(290)	Rhodospirillales(290)	Acetobacteraceae(290)	Unknown(5) Acidiphilium(1) Acidicaldus(284) 
OTU122	Firmicutes(223) Planctomycetes(65) 	Planctomycetacia(59) Clostridia(223) Planctomycetia(6) 	Thermoanaerobacterales(223) Planctomycetales(65) 	Thermodesulfobiaceae(223) Planctomycetaceae(65) 	Coprothermobacter(223) Gemmata(52) Unknown(13) 
OTU123	Chloroflexi(283)	Anaerolineae(283)	Anaerolineales(283)	Anaerolineaceae(283)	Longilinea(53) Bellilinea(230) 
OTU124	Crenarchaeota(280) Thaumarchaeota(2) 	Thermoprotei(280) Unknown(2) 	Desulfurococcales(219) Fervidicoccales(1) Acidilobales(21) Unknown(2) Thermoproteales(39) 	Thermofilaceae(39) Caldisphaeraceae(21) Fervidicoccaceae(1) Unknown(2) Desulfurococcaceae(219) 	Sulfophobococcus(219) Caldisphaera(21) Fervidicoccus(1) Unknown(2) Thermofilum(39) 
OTU125	Planctomycetes(277)	Planctomycetia(275) Planctomycetacia(2) 	Planctomycetales(277)	Planctomycetaceae(277)	Pirellula(243) Unknown(2) Blastopirellula(32) 
OTU126	Proteobacteria(277)	Deltaproteobacteria(277)	Myxococcales(277)	Cystobacteraceae(91) Myxococcaceae(48) Unknown(138) 	Stigmatella(2) Unknown(160) Archangium(34) Corallococcus(5) Myxococcus(36) Cystobacter(14) Hyalangium(26) 
OTU127	Bacteroidetes(275)	Cytophagia(275)	Cytophagales(275)	Cytophagaceae(275)	Flexibacter(275)
OTU128	Planctomycetes(275)	Planctomycetia(7) Planctomycetacia(268) 	Planctomycetales(275)	Planctomycetaceae(275)	Unknown(2) Isosphaera(2) Singulisphaera(271) 
OTU129	Actinobacteria(274)	Actinobacteria(5) Thermoleophilia(269) 	Gaiellales(269) Micrococcales(5) 	Micrococcaceae(5) Unknown(5) Gaiellaceae(264) 	Unknown(5) Gaiella(264) Arthrobacter(5) 
OTU130	Proteobacteria(273)	Alphaproteobacteria(273)	Rhizobiales(273)	Hyphomicrobiaceae(273)	Devosia(273)
OTU131	Proteobacteria(270)	Alphaproteobacteria(270)	Rhizobiales(270)	Hyphomicrobiaceae(1) Phyllobacteriaceae(269) 	Hyphomicrobium(1) Mesorhizobium(70) Aminobacter(48) Phyllobacterium(1) Unknown(126) Aquamicrobium(4) Nitratireductor(20) 
OTU132	Planctomycetes(268)	Planctomycetacia(268)	Planctomycetales(268)	Planctomycetaceae(268)	Pirellula(268)
OTU133	Planctomycetes(266)	Planctomycetacia(266)	Planctomycetales(266)	Planctomycetaceae(266)	Unknown(44) Planctomyces(222) 
OTU134	Unknown(1) Proteobacteria(262) 	Unknown(1) Alphaproteobacteria(246) Gammaproteobacteria(16) 	Rhizobiales(244) Unknown(3) Pseudomonadales(16) 	Bradyrhizobiaceae(40) Phyllobacteriaceae(22) Unknown(7) Pseudomonadaceae(16) Rhizobiaceae(178) 	Sinorhizobium(3) Shinella(46) Rhizobium(118) Unknown(96) 
OTU135	Nitrospirae(1) Proteobacteria(261) 	Nitrospira(1) Gammaproteobacteria(261) 	Enterobacteriales(261) Nitrospirales(1) 	Enterobacteriaceae(261) Nitrospiraceae(1) 	Nitrospira(1) Enterobacter(261) 
OTU136	Bacteroidetes(261)	Sphingobacteriia(261)	Sphingobacteriales(261)	Chitinophagaceae(261)	Unknown(2) Terrimonas(1) Segetibacter(256) Ferruginibacter(2) 
OTU137	Proteobacteria(258)	Gammaproteobacteria(258)	Enterobacteriales(258)	Enterobacteriaceae(258)	Enterobacter(258)
OTU138	Bacteroidetes(258)	Sphingobacteriia(258)	Sphingobacteriales(258)	Chitinophagaceae(258)	Flavihumibacter(1) Flavisolibacter(2) Chitinophaga(1) Segetibacter(1) Ferruginibacter(253) 
OTU139	Actinobacteria(256)	Actinobacteria(256)	Pseudonocardiales(255) Frankiales(1) 	Frankiaceae(1) Pseudonocardiaceae(255) 	Actinophytocola(2) Actinomycetospora(18) Frankia(1) Pseudonocardia(229) Saccharopolyspora(1) Amycolatopsis(5) 
OTU140	Bacteroidetes(256)	Cytophagia(256)	Cytophagales(256)	Cytophagaceae(256)	Flexibacter(256)
OTU141	Proteobacteria(255)	Gammaproteobacteria(255)	Enterobacteriales(255)	Enterobacteriaceae(255)	Enterobacter(255)
OTU142	Actinobacteria(27) Chloroflexi(34) Firmicutes(191) 	Chloroflexi(1) Bacilli(138) Unknown(25) Acidimicrobiia(27) Clostridia(53) Caldilineae(8) 	Lactobacillales(122) Caldilineales(8) Clostridiales(40) Thermoanaerobacterales(13) Unknown(24) Chloroflexales(2) Bacillales(16) Acidimicrobiales(27) 	Paenibacillaceae(1) Caldilineaceae(8) Enterococcaceae(122) Thermoanaerobacteraceae(13) Chloroflexaceae(2) Syntrophomonadaceae(40) Thermoactinomycetaceae(15) Unknown(24) Iamiaceae(27) 	Caldilinea(8) Enterococcus(122) Aneurinibacillus(1) Chloroflexus(2) Unknown(24) Planifilum(2) Iamia(27) Desmospora(11) Syntrophothermus(40) Gelria(13) Mechercharimyces(2) 
OTU143	Firmicutes(169) Proteobacteria(82) 	Deltaproteobacteria(82) Bacilli(169) 	Unknown(48) Bacillales(169) Myxococcales(34) 	Bacillaceae(169) Myxococcaceae(34) Unknown(48) 	Bacillus(169) Unknown(48) Anaeromyxobacter(34) 
OTU144	Proteobacteria(250)	Betaproteobacteria(250)	Methylophilales(250)	Methylophilaceae(250)	Methylotenera(250)
OTU145	Planctomycetes(250)	Planctomycetacia(250)	Planctomycetales(250)	Planctomycetaceae(250)	Unknown(16) Schlesneria(234) 
OTU146	Bacteroidetes(248)	Cytophagia(248)	Cytophagales(248)	Cytophagaceae(248)	Flexibacter(248)
OTU147	Actinobacteria(246)	Thermoleophilia(246)	Gaiellales(246)	Gaiellaceae(246)	Gaiella(246)
OTU148	Bacteroidetes(246)	Sphingobacteriia(246)	Sphingobacteriales(246)	Chitinophagaceae(246)	Niastella(97) Terrimonas(1) Ferruginibacter(6) Unknown(2) Flavisolibacter(140) 
OTU149	Acidobacteria(244)	Holophagae(244)	Holophagales(244)	Holophagaceae(244)	Holophaga(244)
OTU150	Proteobacteria(242)	Gammaproteobacteria(242)	Enterobacteriales(242)	Enterobacteriaceae(242)	Enterobacter(242)
OTU151	Bacteroidetes(240)	Cytophagia(240)	Cytophagales(240)	Cytophagaceae(240)	Flexibacter(240)
OTU152	Acidobacteria(239)	Holophagae(239)	Holophagales(239)	Holophagaceae(239)	Holophaga(239)
OTU153	Bacteroidetes(133) Proteobacteria(103) 	Flavobacteria(121) Gammaproteobacteria(103) Flavobacteriia(12) 	Flavobacteriales(133) Pseudomonadales(103) 	Pseudomonadaceae(103) Flavobacteriaceae(133) 	Unknown(103) Flavobacterium(133) 
OTU154	Proteobacteria(236)	Gammaproteobacteria(235) Betaproteobacteria(1) 	Enterobacteriales(235) Burkholderiales(1) 	Alcaligenaceae(1) Enterobacteriaceae(235) 	Enterobacter(235) Unknown(1) 
OTU155	Actinobacteria(235)	Thermoleophilia(235)	Gaiellales(235)	Gaiellaceae(235)	Gaiella(235)
OTU156	Proteobacteria(234)	Gammaproteobacteria(234)	Xanthomonadales(234)	Sinobacteraceae(234)	Steroidobacter(234)
OTU157	Bacteroidetes(234)	Cytophagia(234)	Cytophagales(234)	Cytophagaceae(234)	Adhaeribacter(234)
OTU158	Acidobacteria(230)	Holophagae(230)	Holophagales(230)	Holophagaceae(230)	Holophaga(230)
OTU159	Proteobacteria(227) Firmicutes(1) 	Gammaproteobacteria(227) Bacilli(1) 	Enterobacteriales(227) Bacillales(1) 	Enterobacteriaceae(227) Bacillaceae(1) 	Bacillus(1) Enterobacter(227) 
OTU160	Proteobacteria(228)	Alphaproteobacteria(228)	Rhizobiales(228)	Unknown(77) Methylobacteriaceae(5) Hyphomicrobiaceae(137) Rhodobiaceae(8) Phyllobacteriaceae(1) 	Unknown(24) Rhodobium(8) Hyphomicrobium(107) Mesorhizobium(1) Devosia(30) Nordella(53) Meganema(5) 
OTU161	Firmicutes(1) Acidobacteria(74) Verrucomicrobia(2) Proteobacteria(151) 	Holophagae(63) Bacilli(1) Verrucomicrobiae(2) Unknown(11) Gammaproteobacteria(19) Deltaproteobacteria(132) 	Xanthomonadales(1) Holophagales(63) Desulfuromonadales(1) Desulfobacterales(131) Verrucomicrobiales(2) Chromatiales(17) Bacillales(1) Pseudomonadales(1) Unknown(11) 	Holophagaceae(63) Verrucomicrobiaceae(2) Bacillaceae(1) Chromatiaceae(17) Pseudomonadaceae(1) Nitrospinaceae(129) Xanthomonadaceae(1) Desulfuromonadaceae(1) Unknown(11) Desulfobacteraceae(2) 	Unknown(11) Prosthecobacter(2) Desulfosalsimonas(1) Bacillus(1) Candidatus_Entotheonella(128) Nitrosococcus(17) Desulfobacula(1) Pseudomonas(1) Holophaga(63) Dokdonella(1) Desulfuromusa(1) Nitrospina(1) 
OTU162	Firmicutes(227)	Clostridia(227)	Clostridiales(2) Thermoanaerobacterales(225) 	Clostridiales_Family_XVIII_Incertae_Sedis(2) Thermoanaerobacteraceae(225) 	Gelria(225) Symbiobacterium(2) 
OTU163	Firmicutes(225)	Bacilli(225)	Bacillales(225)	Alicyclobacillaceae(222) Bacillaceae(3) 	Tumebacillus(222) Bacillus(3) 
OTU164	Unknown(226)	Unknown(226)	Unknown(226)	Unknown(226)	Unknown(226)
OTU165	Proteobacteria(224)	Betaproteobacteria(224)	Burkholderiales(224)	Burkholderiaceae(224)	Ralstonia(224)
OTU166	Firmicutes(119) Proteobacteria(88) Actinobacteria(14) 	Deltaproteobacteria(88) Actinobacteria(2) Clostridia(119) Nitriliruptoria(12) 	Euzebyales(12) Desulfobacterales(88) Streptosporangiales(1) Clostridiales(119) Micrococcales(1) 	Desulfobacteraceae(88) Micrococcaceae(1) Thermomonosporaceae(1) Clostridiaceae(1) Peptococcaceae(118) Euzebyaceae(12) 	Desulfonema(1) Thermobispora(1) Arthrobacter(1) Euzebya(12) Alkaliphilus(1) Candidatus_Desulforudis(118) Desulfococcus(87) 
OTU167	Actinobacteria(220)	Unknown(2) Actinobacteria(218) 	Micrococcales(218) Actinomycetales(2) 	Micrococcaceae(220)	Arthrobacter(220)
OTU168	Actinobacteria(220)	Acidimicrobiia(220)	Acidimicrobiales(220)	Iamiaceae(220)	Iamia(220)
OTU169	Planctomycetes(218)	Planctomycetacia(218)	Planctomycetales(218)	Planctomycetaceae(218)	Zavarzinella(217) Gemmata(1) 
OTU170	Proteobacteria(218)	Gammaproteobacteria(218)	Xanthomonadales(218)	Sinobacteraceae(218)	Steroidobacter(218)
OTU171	Proteobacteria(218)	Betaproteobacteria(218)	Burkholderiales(218)	Burkholderiaceae(218)	Ralstonia(218)
OTU172	Acidobacteria(217)	Holophagae(217)	Holophagales(217)	Holophagaceae(217)	Holophaga(217)
OTU173	Bacteroidetes(141) Unknown(76) 	Flavobacteria(141) Unknown(76) 	Flavobacteriales(141) Unknown(76) 	Unknown(217)	Unknown(217)
OTU174	Nitrospirae(216)	Nitrospira(216)	Nitrospirales(216)	Nitrospiraceae(216)	Nitrospira(216)
OTU175	Thaumarchaeota(3) Crenarchaeota(210) 	Unknown(3) Thermoprotei(210) 	Unknown(3) Thermoproteales(13) Desulfurococcales(197) 	Desulfurococcaceae(197) Unknown(3) Thermofilaceae(13) 	Unknown(3) Thermofilum(13) Sulfophobococcus(197) 
OTU176	Crenarchaeota(68) Thaumarchaeota(144) 	Thermoprotei(68) Unknown(144) 	Desulfurococcales(48) Unknown(144) Thermoproteales(20) 	Desulfurococcaceae(48) Unknown(144) Thermofilaceae(20) 	Staphylothermus(46) Thermofilum(20) Unknown(144) Ignisphaera(2) 
OTU177	Planctomycetes(212)	Planctomycetacia(212)	Planctomycetales(212)	Planctomycetaceae(212)	Pirellula(212)
OTU178	Planctomycetes(1) Proteobacteria(210) 	Betaproteobacteria(210) Planctomycetacia(1) 	Planctomycetales(1) Burkholderiales(210) 	Planctomycetaceae(1) Burkholderiaceae(210) 	Ralstonia(210) Unknown(1) 
OTU179	Planctomycetes(210)	Planctomycetacia(210)	Planctomycetales(210)	Planctomycetaceae(210)	Pirellula(210)
OTU180	Thaumarchaeota(209)	Unknown(209)	Unknown(209)	Unknown(209)	Unknown(67) Candidatus_Nitrosoarchaeum(142) 
OTU181	Proteobacteria(209)	Alphaproteobacteria(209)	Rhodospirillales(208) Rickettsiales(1) 	Unknown(7) Rhodospirillaceae(151) Acetobacteraceae(51) 	Unknown(7) Azospirillum(1) Defluviicoccus(4) Skermanella(146) Stella(51) 
OTU182	Proteobacteria(207) Bacteroidetes(1) 	Betaproteobacteria(162) Gammaproteobacteria(45) Flavobacteriia(1) 	Xanthomonadales(45) Burkholderiales(162) Flavobacteriales(1) 	Sinobacteraceae(45) Oxalobacteraceae(162) Flavobacteriaceae(1) 	Massilia(162) Steroidobacter(44) Flavobacterium(1) Unknown(1) 
OTU183	Firmicutes(205) Planctomycetes(1) 	Planctomycetia(1) Clostridia(205) 	Planctomycetales(1) Thermoanaerobacterales(205) 	Planctomycetaceae(1) Thermodesulfobiaceae(205) 	Coprothermobacter(205) Gemmata(1) 
OTU184	Crenarchaeota(22) Thaumarchaeota(180) 	Thermoprotei(22) Unknown(180) 	Thermoproteales(21) Unknown(180) Desulfurococcales(1) 	Thermofilaceae(21) Unknown(180) Desulfurococcaceae(1) 	Staphylothermus(1) Unknown(180) Thermofilum(21) 
OTU185	Firmicutes(177) Planctomycetes(24) 	Planctomycetia(4) Clostridia(177) Planctomycetacia(20) 	Thermoanaerobacterales(177) Planctomycetales(24) 	Planctomycetaceae(24) Thermodesulfobiaceae(177) 	Unknown(5) Gemmata(19) Coprothermobacter(177) 
OTU186	Planctomycetes(199)	Planctomycetacia(191) Planctomycetia(8) 	Planctomycetales(199)	Planctomycetaceae(199)	Unknown(2) Gemmata(197) 
OTU187	Planctomycetes(197)	Planctomycetacia(197)	Planctomycetales(197)	Planctomycetaceae(197)	Zavarzinella(197)
OTU188	Planctomycetes(194)	Planctomycetacia(194)	Planctomycetales(194)	Planctomycetaceae(194)	Pirellula(194)
OTU189	Actinobacteria(192)	Actinobacteria(192)	Frankiales(192)	Acidothermaceae(192)	Acidothermus(192)
OTU190	Bacteroidetes(190)	Sphingobacteriia(190)	Sphingobacteriales(190)	Sphingobacteriaceae(190)	Sphingoterrabacterium(1) Pedobacter(37) Sphingobacterium(2) Mucilaginibacter(150) 
