DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU20	Unclassified(257) Unknown(2) Basidiomycota(60) Chytridiomycota(1) Ascomycota(859) Environmental(245) 	Tremellomycetes(55) Unclassified(277) Agaricomycetes(2) Dothideomycetes(109) Environmental(288) Eurotiomycetes(104) Unknown(1) Sordariomycetes(10) Glomeromycetes(1) Leotiomycetes(112) Saccharomycetes(14) Pezizomycetes(451) 	Helotiales(95) Xylariales(3) Hypocreales(3) Mortierellales(14) Glomerales(1) Unknown(5) Mucorales(13) Endogonales(149) Tremellales(55) Unclassified(17) Glomerellales(1) Pezizales(690) Microascales(2) Mycocaliciales(1) Saccharomycetales(14) Capnodiales(14) Pleosporales(98) Chaetothyriales(58) Platygloeales(1) Environmental(133) Kickxellales(13) Onygenales(44) 	Cordycipitaceae(1) Herpotrichiellaceae(5) Plectosphaerellaceae(1) Sporormiaceae(5) Unclassified(126) Sarcosomataceae(684) Mycosphaerellaceae(1) Montagnulaceae(2) Glomeraceae(1) Microascaceae(2) Arthopyreniaceae(2) Leotiaceae(1) Endogonaceae(148) Debaryomycetaceae(3) Hyaloscyphaceae(43) Leptosphaeriaceae(31) Radiomycetaceae(13) Davidiellaceae(14) Pleosporaceae(20) Pyronemataceae(28) Arthrodermataceae(1) Mycocaliciaceae(1) Tremellaceae(51) Unknown(6) Helotiaceae(41) Mortierellaceae(14) Amphisphaeriaceae(3) Environmental(156) Onygenaceae(2) Bulgariaceae(1) Tubeufiaceae(1) Kickxellaceae(13) Bionectriaceae(1) Nectriaceae(1) Pezizaceae(1) 	Microascus(1) Mortierella(3) Pyronema(1) Fusarium(1) Coccidioides(41) Verpa(1) Cordyceps(1) Otidea(5) Geopora(1) Unclassified(863) Paraconiothyrium(2) Phaeosphaeria(1) Tremella(51) Octosporella(6) Hesseltinella(13) Hyaloscypha(45) Dictyosporium(2) Cladophialophora(9) Dimorphospora(20) Scedosporium(1) Candida(11) Mycosphaerella(1) Unknown(1) Coniosporium(4) Geosmithia(1) Debaryomyces(3) Pyrenochaeta(1) Collophora(4) Cryptococcus(1) Epibryon(6) Leptosphaeria(22) Auxarthron(1) Mycoclelandia(1) Spiromyces(13) Alternaria(1) Endogone(148) Bulgaria(3) Mycocalicium(1) Environmental(124) Ctenomyces(1) Pestalotiopsis(3) Preussia(5) 
OTU21	Unclassified(1368) Unknown(1) 	Unclassified(1368) Unknown(1) 	Unknown(1) Entomophthorales(1368) 	Unknown(1) Ancylistaceae(1368) 	Conidiobolus(1368) Unknown(1) 
OTU22	Ascomycota(1262) Basidiomycota(8) 	Unclassified(1) Tremellomycetes(1) Geoglossomycetes(7) Agaricomycetes(6) Environmental(1) Dothideomycetes(40) Lecanoromycetes(1) Leotiomycetes(1) Eurotiomycetes(6) Sordariomycetes(1182) Pezizomycetes(24) 	Glomerellales(15) Polyporales(3) Pezizales(24) Diaporthales(298) Unclassified(12) Agyriales(1) Ophiostomatales(1) Auriculariales(1) Magnaporthales(1) Hypocreales(13) Unknown(2) Geoglossales(7) Environmental(2) Onygenales(3) Coniochaetales(845) Capnodiales(33) Filobasidiales(1) Sordariales(3) Agaricales(2) Chaetothyriales(3) 	Nectriaceae(1) Ophiocordycipitaceae(1) Chaetomiaceae(3) Hyaloriaceae(1) Ophiostomataceae(1) Coniochaetaceae(845) Magnaporthaceae(1) Environmental(4) Marasmiaceae(2) Myxotrichaceae(1) Ajellomycetaceae(1) Unknown(5) Mycosphaerellaceae(2) Unclassified(104) Plectosphaerellaceae(15) Discinaceae(4) Herpotrichiellaceae(3) Teratosphaeriaceae(14) Cordycipitaceae(8) Dothideaceae(1) Anamylopsoraceae(1) Geoglossaceae(7) Morchellaceae(10) Cryphonectriaceae(221) Valsaceae(9) Pyronemataceae(5) 	Marasmius(2) Verticillium(14) Cenococcum(1) Magnaporthe(1) Sirococcus(1) Coniochaeta(850) Morchella(1) Anamylopsora(1) Verpa(6) Unclassified(274) Acidomyces(3) Phomopsis(4) Chaetomium(4) Gyromitra(2) Endothia(1) Gibberella(1) Environmental(24) Dothidea(2) Leucostoma(2) Podospora(3) Teratosphaeria(21) Ajellomyces(1) Stachybotrys(1) Sporobolomyces(1) Antrodiella(3) Melastiza(5) Kionochaeta(7) Cryptococcus(1) Ophiostoma(1) Beauveria(9) Exophiala(2) Geomyces(1) Ophiocordyceps(1) Trichoglossum(1) Chrysoporthe(1) Coniosporium(2) Tremiscus(1) Unknown(13) Plectosphaerella(1) 
OTU23	Unclassified(8) Chytridiomycota(55) Basidiomycota(13) Unknown(59) Environmental(1074) 	Unknown(59) Unclassified(63) Agaricomycetes(13) Environmental(1074) 	Agaricales(13) Endogonales(6) Unclassified(55) Unknown(59) Environmental(1074) Mortierellales(2) 	Environmental(1073) Endogonaceae(6) Mortierellaceae(2) Clavariaceae(12) Unclassified(56) Tricholomataceae(1) Unknown(59) 	Mortierella(2) Ampulloclitocybe(1) Environmental(1073) Ramariopsis(12) Unknown(59) Endogone(6) Unclassified(56) 
OTU24	Chytridiomycota(31) Basidiomycota(35) Unclassified(1) Glomeromycota(1) Ascomycota(13) Environmental(1116) 	Environmental(1116) Tremellomycetes(1) Unclassified(11) Agaricomycetes(34) Saccharomycetes(9) Chytridiomycetes(21) Sordariomycetes(3) Glomeromycetes(1) Leotiomycetes(1) 	Helotiales(1) Auriculariales(1) Filobasidiales(1) Hypocreales(3) Saccharomycetales(9) Sebacinales(1) Glomerales(1) Entomophthorales(1) Corticiales(1) Environmental(1117) Chytridiales(20) Unclassified(10) Polyporales(31) 	Chytridiaceae(11) Environmental(1119) Leotiaceae(1) Unclassified(44) Endochytriaceae(9) Corticiaceae(1) Sebacinaceae(1) Phaffomycetaceae(1) Pichiaceae(6) Bionectriaceae(3) Glomeraceae(1) 	Sebacina(1) Diplomitoporus(14) Sistotrema(1) Cryptococcus(1) Unclassified(12) Antrodiella(1) Cystofilobasidium(2) Geosmithia(3) Environmental(1142) Pichia(6) Cyberlindnera(1) Neobulgaria(1) Diplochytridium(11) Rigidoporus(1) 
OTU25	Chytridiomycota(71) Basidiomycota(3) Unknown(58) Unclassified(16) Environmental(986) Ascomycota(2) 	Saccharomycetes(1) Environmental(986) Unknown(58) Eurotiomycetes(1) Unclassified(87) Tremellomycetes(3) 	Unknown(58) Unclassified(71) Tremellales(3) Chaetothyriales(1) Endogonales(16) Saccharomycetales(1) Environmental(986) 	Unclassified(73) Tremellaceae(2) Saccharomycetaceae(1) Unknown(58) Environmental(986) Endogonaceae(16) 	Environmental(986) Trichosporon(1) Knufia(1) Lachancea(1) Unclassified(71) Endogone(16) Asterotremella(2) Unknown(58) 
OTU26	Unclassified(1043) Basidiomycota(25) Chytridiomycota(1) 	Unclassified(1055) Monoblepharidomycetes(1) Agaricomycetes(13) 	Mucorales(1068) Monoblepharidales(1) 	Unclassified(1068) Monoblepharidaceae(1) 	Umbelopsis(1068) Monoblepharis(1) 
OTU27	Basidiomycota(973) Ascomycota(5) 	Leotiomycetes(4) Tremellomycetes(914) Unclassified(48) Agaricomycetes(12) 	Tremellales(8) Unclassified(51) Russulales(1) Boletales(2) Erythrobasidiales(1) Agaricales(2) Hymenochaetales(1) Filobasidiales(906) Auriculariales(6) 	Myxotrichaceae(4) Auriculariaceae(3) Unclassified(967) Tricholomataceae(2) Coniophoraceae(1) Unknown(1) 	Trichosporon(5) Environmental(1) Sarcomyxa(1) Tricholoma(1) Auricularia(3) Cryptococcus(907) Unclassified(51) Coniophora(1) Bullera(1) Geomyces(4) Coniosporium(1) Unknown(2) 
OTU28	Chytridiomycota(955)	Unclassified(913) Unknown(2) Chytridiomycetes(40) 	Unknown(2) Unclassified(928) Environmental(1) Spizellomycetales(24) 	Unclassified(933) Unknown(2) Spizellomycetaceae(17) Environmental(3) 	Unclassified(933) Rhizophlyctis(20) Unknown(2) 
OTU29	Unclassified(4) Blastocladiomycota(1) Basidiomycota(11) Environmental(927) 	Blastocladiomycetes(1) Environmental(927) Tremellomycetes(4) Unclassified(7) Agaricomycetes(4) 	Filobasidiales(4) Blastocladiales(1) Mucorales(4) Boletales(1) Environmental(927) Corticiales(1) Polyporales(2) Unclassified(3) 	Pilobolaceae(1) Environmental(926) Unclassified(11) Radiomycetaceae(3) Phanerochaetaceae(2) 	Laetisaria(1) Pilobolus(1) Cryptococcus(4) Unclassified(4) Hesseltinella(3) Sporobolomyces(1) Environmental(927) Hyphodermella(2) 
OTU30	Ascomycota(1) Environmental(87) Cryptomycota(1) Glomeromycota(700) Unknown(7) Basidiomycota(31) Chytridiomycota(111) 	Paraglomeromycetes(1) Environmental(86) Unknown(8) Agaricomycetes(31) Glomeromycetes(699) Unclassified(111) Monoblepharidomycetes(2) 	Paraglomerales(1) Unclassified(111) Boletales(1) Environmental(86) Monoblepharidales(2) Diversisporales(699) Unknown(8) Auriculariales(30) 	Unknown(8) Harpochytriaceae(2) Racocetraceae(132) Scutellosporaceae(565) Unclassified(156) Pacisporaceae(1) Gigasporaceae(1) Environmental(73) 	Environmental(73) Pacispora(1) Unclassified(177) Rozella(1) Harpochytrium(2) Gigaspora(1) Unknown(8) Racocetra(132) Scutellospora(543) 
OTU31	Glomeromycota(17) Unclassified(4) Chytridiomycota(26) Basidiomycota(6) Unknown(1) Environmental(862) 	Unclassified(9) Monoblepharidomycetes(26) Glomeromycetes(17) Unknown(2) Environmental(862) 	Environmental(862) Platygloeales(1) Unclassified(1) Endogonales(3) Pucciniales(4) Monoblepharidales(27) Glomerales(10) Diversisporales(7) Unknown(1) 	Monoblepharidaceae(11) Unclassified(1) Uropyxidaceae(4) Olpidiaceae(1) Environmental(862) Glomeraceae(9) Unknown(2) Claroideoglomeraceae(1) Harpochytriaceae(13) Scutellosporaceae(9) Endogonaceae(3) 	Environmental(865) Monoblepharella(10) Dasyspora(4) Unclassified(5) Harpochytrium(13) Claroideoglomus(7) Glomus(2) Endogone(3) Olpidium(1) Scutellospora(3) Dioszegia(1) Unknown(2) 
OTU32	Unclassified(4) Blastocladiomycota(764) Chytridiomycota(57) Basidiomycota(5) Ascomycota(7) Environmental(15) 	Agaricomycetes(4) Tremellomycetes(1) Unclassified(63) Dothideomycetes(2) Environmental(15) Blastocladiomycetes(764) Sordariomycetes(1) Eurotiomycetes(1) Monoblepharidomycetes(1) 	Environmental(15) Tremellales(1) Unclassified(62) Polyporales(4) Onygenales(1) Hypocreales(1) Mortierellales(3) Blastocladiales(764) Monoblepharidales(1) 	Environmental(15) Olpidiaceae(1) Mortierellaceae(3) Unclassified(66) Monoblepharidaceae(1) Tubeufiaceae(1) Gymnoascaceae(1) Physodermataceae(764) 	Olpidium(1) Mortierella(3) Acremonium(1) Urophlyctis(26) Ajellomyces(1) Antrodia(4) Monoblepharis(1) Unclassified(80) Cryptococcus(1) Environmental(734) 
OTU33	Unknown(5) Basidiomycota(733) Environmental(112) 	Environmental(100) Agaricomycetes(732) Unknown(18) 	Unclassified(1) Unknown(18) Auriculariales(725) Environmental(106) 	Environmental(2) Unknown(18) Unclassified(830) 	Unknown(18) Unclassified(733) Environmental(99) 
OTU34	Environmental(139) Glomeromycota(701) Basidiomycota(3) Unknown(2) 	Unknown(2) Glomeromycetes(701) Agaricomycetes(3) Environmental(139) 	Environmental(139) Auriculariales(3) Unknown(2) Diversisporales(701) 	Environmental(157) Acaulosporaceae(177) Unclassified(3) Scutellosporaceae(464) Unknown(44) 	Environmental(139) Acaulospora(141) Unclassified(264) Scutellospora(298) Unknown(3) 
OTU35	Chytridiomycota(8) Basidiomycota(650) Cryptomycota(1) Environmental(99) 	Environmental(106) Agaricomycetes(650) Unclassified(2) 	Boletales(11) Environmental(200) Auriculariales(536) Diversisporales(1) Unclassified(10) 	Unclassified(666) Environmental(92) 	Unclassified(661) Environmental(96) Rozella(1) 
OTU36	Environmental(10) Chytridiomycota(691) 	Unclassified(701)	Environmental(10) Unclassified(691) 	Environmental(10) Unclassified(691) 	Environmental(10) Unclassified(691) 
OTU37	Unknown(11) Chytridiomycota(677) 	Monoblepharidomycetes(677) Unknown(11) 	Monoblepharidales(677) Unknown(11) 	Monoblepharidaceae(677) Unknown(11) 	Monoblepharella(2) Unknown(11) Monoblepharis(675) 
OTU38	Environmental(3) Ascomycota(6) Chytridiomycota(627) Unknown(14) Blastocladiomycota(4) Unclassified(2) 	Saccharomycetes(1) Blastocladiomycetes(3) Unknown(25) Taphrinomycetes(1) Sordariomycetes(3) Unclassified(623) 	Saccharomycetales(1) Taphrinales(1) Unknown(18) Blastocladiales(4) Environmental(1) Glomerellales(3) Unclassified(626) Endogonales(2) 	Endogonaceae(1) Glomerellaceae(1) Saccharomycetaceae(1) Unknown(5) Unclassified(647) Protomycetaceae(1) 	Protomyces(1) Unknown(2) Endogone(1) Glomerella(1) Unclassified(651) 
OTU39	Unknown(39) Basidiomycota(17) Chytridiomycota(3) Glomeromycota(513) Environmental(32) 	Paraglomeromycetes(3) Environmental(32) Unknown(39) Glomeromycetes(510) Unclassified(20) 	Environmental(32) Paraglomerales(3) Unclassified(20) Unknown(39) Diversisporales(510) 	Scutellosporaceae(15) Racocetraceae(486) Unclassified(24) Unknown(40) Environmental(35) Pacisporaceae(4) 	Unknown(40) Racocetra(486) Scutellospora(2) Unclassified(37) Pacispora(4) Environmental(35) 
OTU40	Unknown(603)	Unknown(603)	Unknown(603)	Unknown(603)	Unknown(603)
OTU41	Environmental(1) Unclassified(1) Unknown(584) Chytridiomycota(1) 	Environmental(1) Unknown(584) Unclassified(1) Monoblepharidomycetes(1) 	Environmental(1) Unknown(584) Unclassified(1) Monoblepharidales(1) 	Olpidiaceae(1) Environmental(1) Harpochytriaceae(1) Unknown(584) 	Environmental(1) Harpochytrium(1) Olpidium(1) Unknown(584) 
OTU42	Glomeromycota(15) Chytridiomycota(4) Basidiomycota(555) Environmental(4) 	Environmental(4) Glomeromycetes(15) Monoblepharidomycetes(3) Agaricomycetes(556) 	Diversisporales(15) Monoblepharidales(3) Boletales(3) Environmental(554) Auriculariales(3) 	Acaulosporaceae(6) Environmental(3) Monoblepharidaceae(3) Unclassified(561) Scutellosporaceae(5) 	Environmental(5) Acaulospora(5) Monoblepharis(3) Unclassified(565) 
OTU43	Unclassified(1) Blastocladiomycota(23) Unknown(1) Chytridiomycota(528) Basidiomycota(2) Ascomycota(18) 	Dothideomycetes(1) Lecanoromycetes(1) Blastocladiomycetes(23) Sordariomycetes(15) Unknown(1) Exobasidiomycetes(2) Unclassified(530) 	Coniochaetales(2) Unclassified(529) Malasseziales(2) Unknown(1) Peltigerales(1) Blastocladiales(23) Pleosporales(1) Mortierellales(1) Hypocreales(13) 	Nectriaceae(6) Ophiocordycipitaceae(3) Malasseziaceae(2) Hypocreaceae(1) Physodermataceae(21) Coniochaetaceae(2) Unclassified(535) Lobariaceae(1) Cordycipitaceae(1) Mortierellaceae(1) 	Unclassified(536) Monoblepharis(2) Lecidea(1) Coniochaeta(2) Environmental(7) Malassezia(2) Hypocrea(1) Urophlyctis(16) Elaphocordyceps(3) Acremonium(2) Mortierella(1) 
OTU44	Unclassified(570)	Unclassified(570)	Mucorales(570)	Mucoraceae(570)	Rhizopus(570)
OTU45	Ascomycota(157) Unclassified(2) Basidiomycota(389) 	Pezizomycetes(70) Saccharomycetes(1) Leotiomycetes(2) Sordariomycetes(3) Dothideomycetes(59) Lecanoromycetes(17) Agaricomycetes(75) Exobasidiomycetes(1) Unclassified(302) Tremellomycetes(18) 	Mortierellales(1) Hypocreales(3) Helotiales(1) Auriculariales(42) Unknown(83) Peltigerales(1) Malasseziales(1) Pucciniales(6) Lecanorales(2) Boletales(1) Erythrobasidiales(6) Pezizales(72) Polyporales(1) Unclassified(8) Tremellales(7) Sebacinales(4) Capnodiales(13) Pleosporales(23) Saccharomycetales(1) Filobasidiales(11) Agaricales(19) Dothideales(1) Kickxellales(1) Platygloeales(217) Environmental(18) Corticiales(5) 	Pyronemataceae(1) Tricholomataceae(15) Teratosphaeriaceae(1) Hypocreaceae(2) Dothioraceae(2) Unknown(108) Didymellaceae(4) Tremellaceae(4) Environmental(18) Mortierellaceae(1) Gomphidiaceae(1) Kickxellaceae(1) Hyaloriaceae(3) Corticiaceae(5) Morchellaceae(4) Caloscyphaceae(1) Unclassified(56) Platygloeaceae(205) Discinaceae(16) Mycosphaerellaceae(7) Eocronartiaceae(1) Pluteaceae(3) Malasseziaceae(1) Chaconiaceae(2) Lobariaceae(15) Stereocaulaceae(2) Tuberaceae(49) Phaeosphaeriaceae(3) Davidiellaceae(4) Pleosporaceae(5) Leptosphaeriaceae(7) Saccharomycetaceae(1) 	Sporobolomyces(6) Geosmithia(1) Phoma(4) Tuber(51) Collophora(1) Cryptococcus(12) Cladosporium(4) Unknown(133) Coniosporium(5) Shiraia(2) Caloscypha(3) Environmental(226) Bulgaria(1) Teratosphaeria(1) Bullera(1) Leptosphaeria(7) Spiromyces(1) Malassezia(1) Morchella(2) Hydnotrya(14) Sistotrema(5) Phaeosphaeria(3) Unclassified(25) Volvariella(5) Acremonium(1) Mortierella(1) Torulaspora(1) Urophlyctis(1) Lepidostroma(1) Septobasidium(1) Gyromitra(12) Stereocaulon(2) Eocronartium(1) Hypocrea(2) Olivea(2) Septoria(9) 
OTU46	Chytridiomycota(1) Basidiomycota(542) Environmental(4) 	Agaricomycetes(540) Unclassified(2) Environmental(5) 	Unclassified(2) Auriculariales(540) Environmental(5) 	Unclassified(545) Environmental(2) 	Unclassified(546) Environmental(1) 
OTU47	Environmental(412) Unknown(125) Chytridiomycota(2) Basidiomycota(1) 	Environmental(412) Agaricomycetes(1) Monoblepharidomycetes(2) Unknown(125) 	Unknown(125) Monoblepharidales(2) Environmental(412) Auriculariales(1) 	Environmental(412) Unknown(125) Monoblepharidaceae(2) Unclassified(1) 	Unknown(125) Unclassified(1) Monoblepharis(2) Environmental(412) 
OTU48	Environmental(23) Ascomycota(382) Basidiomycota(135) 	Orbiliomycetes(1) Entorrhizomycetes(1) Unclassified(5) Tremellomycetes(33) Agaricomycetes(94) Dothideomycetes(4) Environmental(27) Eurotiomycetes(13) Sordariomycetes(110) Leotiomycetes(235) Pezizomycetes(17) 	Auriculariales(8) Xylariales(1) Helotiales(231) Hypocreales(92) Boletales(10) Entorrhizales(1) Tremellales(15) Unclassified(21) Glomerellales(2) Polyporales(7) Pezizales(17) Filobasidiales(7) Microascales(15) Hymenochaetales(2) Capnodiales(2) Pleosporales(2) Cystofilobasidiales(3) Chaetothyriales(13) Agaricales(6) Cantharellales(3) Environmental(81) Orbiliales(1) 	Mycosphaerellaceae(2) Hypocreaceae(1) Helotiaceae(9) Cystofilobasidiaceae(1) Cordycipitaceae(3) Pyronemataceae(10) Unclassified(461) Plectosphaerellaceae(2) Herpotrichiellaceae(13) Hyaloscyphaceae(1) Clavulinaceae(2) Leptosphaeriaceae(2) Orbiliaceae(1) Entorrhizaceae(1) Environmental(1) Marasmiaceae(6) Amphisphaeriaceae(1) Sclerotiniaceae(1) Tuberaceae(1) Ceratocystidaceae(15) Rhizinaceae(6) 	Encoelia(1) Environmental(237) Hymenoscyphus(1) Bullera(1) Pestalotiopsis(1) Meliniomyces(2) Infundichalara(4) Entorrhiza(1) Pycnoporus(1) Psilopezia(6) Derxomyces(2) Leptosphaeria(2) Ramularia(2) Cryptococcus(19) Collophora(8) Mycosphaerella(1) Geomyces(1) Exophiala(13) Dioszegia(8) Plectosphaerella(2) Myrothecium(1) Chalara(1) Unknown(1) Leohumicola(3) Resinicium(1) Marasmius(6) Lecanicillium(3) Neofabraea(2) Helicodendron(2) Hyaloscypha(2) Trametes(6) Hypocrea(1) Clavulina(2) Exochalara(6) Cystofilobasidium(1) Trichosporon(1) Labyrinthomyces(1) Unclassified(81) Acremonium(83) Pyronema(8) Ceratocystis(15) 
OTU49	Environmental(127) Glomeromycota(6) Unknown(384) Basidiomycota(21) Chytridiomycota(2) 	Unknown(385) Glomeromycetes(6) Unclassified(2) Agaricomycetes(21) Environmental(126) 	Diversisporales(6) Unknown(389) Unclassified(2) Auriculariales(2) Environmental(134) Boletales(7) 	Acaulosporaceae(2) Environmental(121) Unknown(383) Unclassified(34) 	Entrophospora(1) Unknown(384) Unclassified(34) Environmental(121) 
OTU50	Unknown(535)	Unknown(535)	Unknown(535)	Unknown(535)	Unknown(535)
OTU51	Glomeromycota(3) Basidiomycota(477) Environmental(27) 	Environmental(27) Glomeromycetes(3) Agaricomycetes(477) 	Boletales(1) Environmental(179) Auriculariales(324) Diversisporales(3) 	Unclassified(502) Acaulosporaceae(3) Environmental(2) 	Acaulospora(3) Environmental(22) Unclassified(482) 
OTU52	Glomeromycota(452)	Glomeromycetes(452)	Glomerales(451) Diversisporales(1) 	Glomeraceae(451) Gigasporaceae(1) 	Unclassified(151) Funneliformis(1) Unknown(1) Rhizophagus(57) Glomus(241) Gigaspora(1) 
OTU53	Ascomycota(2) Basidiomycota(448) 	Eurotiomycetes(2) Agaricomycetes(435) Tremellomycetes(4) Unclassified(9) 	Agaricales(26) Unknown(1) Cantharellales(6) Filobasidiales(3) Cystofilobasidiales(1) Unclassified(8) Onygenales(2) Sporidiobolales(1) Boletales(11) Corticiales(384) Russulales(7) 	Environmental(4) Marasmiaceae(9) Unclassified(37) Hydnaceae(1) Tricholomataceae(1) Physalacriaceae(2) Corticiaceae(389) Stereaceae(5) Unknown(1) Cystofilobasidiaceae(1) 	Ajellomyces(2) Termitomyces(1) Heterobasidion(1) Stereum(1) Flammulina(6) Unknown(1) Environmental(3) Lentinula(4) Moniliophthora(1) Hydnum(1) Cystofilobasidium(1) Sistotrema(390) Unclassified(34) Cryptococcus(3) Campanella(1) 
OTU54	Unknown(1) Basidiomycota(78) Ascomycota(28) Environmental(344) 	Leotiomycetes(1) Pezizomycetes(4) Saccharomycetes(9) Unclassified(1) Tremellomycetes(11) Agaricomycetes(403) Agaricostilbomycetes(1) Environmental(18) Dothideomycetes(3) 	Unclassified(4) Tremellales(12) Pezizales(4) Saccharomycetales(9) Auriculariales(402) Environmental(19) Capnodiales(1) 	Unclassified(441) Unknown(1) Saccharomycetaceae(4) Environmental(2) Sarcosomataceae(3) 	Bullera(1) Unclassified(438) Candida(4) Derxomyces(4) Environmental(4) 
OTU55	Ascomycota(449)	Sordariomycetes(1) Saccharomycetes(447) Lecanoromycetes(1) 	Hypocreales(1) Saccharomycetales(448) 	Unclassified(447) Nectriaceae(1) Saccharomycetaceae(1) 	Unclassified(1) Fusarium(1) Candida(447) 
OTU56	Ascomycota(443) Basidiomycota(2) 	Pezizomycetes(433) Dothideomycetes(7) Tremellomycetes(1) Leotiomycetes(2) Agaricomycetes(1) Sordariomycetes(1) 	Agaricales(1) Pezizales(433) Helotiales(2) Xylariales(1) Cystofilobasidiales(1) Pleosporales(3) Capnodiales(4) 	Pyronemataceae(433) Amphisphaeriaceae(1) Tricholomataceae(1) Dissoconiaceae(4) Unclassified(2) Leptosphaeriaceae(1) Montagnulaceae(1) Helotiaceae(2) 	Hymenoscyphus(1) Mrakia(1) Otidea(72) Geopora(278) Meliniomyces(1) Paraconiothyrium(1) Unclassified(1) Pestalotiopsis(1) Tuber(1) Leptosphaeria(1) Pyronema(1) Unknown(82) Dissoconium(4) 
OTU57	Unclassified(7) Glomeromycota(2) Blastocladiomycota(76) Unknown(4) Chytridiomycota(338) Ascomycota(7) Environmental(4) 	Monoblepharidomycetes(327) Glomeromycetes(2) Unknown(2) Pezizomycetes(2) Unclassified(19) Taphrinomycetes(2) Blastocladiomycetes(80) Environmental(2) Dothideomycetes(1) Lecanoromycetes(1) 	Taphrinales(2) Monoblepharidales(327) Glomerales(2) Blastocladiales(80) Entomophthorales(2) Lecanorales(1) Unknown(3) Environmental(2) Mucorales(4) Unclassified(12) Endogonales(1) Pezizales(2) 	Unclassified(8) Tuberaceae(3) Monoblepharidaceae(327) Environmental(8) Unknown(5) Glomeraceae(4) Basidiobolaceae(2) Taphrinaceae(2) Physodermataceae(78) Endogonaceae(1) 	Unknown(15) Endogone(1) Stereocaulon(1) Urophlyctis(39) Pilobolus(1) Tuber(2) Monoblepharis(317) Unclassified(46) Monoblepharella(5) Taphrina(2) Environmental(9) 
OTU58	Basidiomycota(100) Ascomycota(337) 	Pezizomycetes(32) Leotiomycetes(132) Sordariomycetes(130) Eurotiomycetes(15) Dothideomycetes(6) Lecanoromycetes(2) Agaricomycetes(57) Tremellomycetes(40) Unclassified(23) 	Erythrobasidiales(1) Polyporales(11) Glomerellales(18) Pezizales(32) Pertusariales(28) Tremellales(32) Unclassified(105) Auriculariales(4) Xylariales(7) Helotiales(22) Hypocreales(105) Verrucariales(1) Unknown(2) Corticiales(2) Capnodiales(4) Pleosporales(1) Cystofilobasidiales(2) Filobasidiales(10) Cantharellales(15) Agaricales(21) Chaetothyriales(14) 	Tubeufiaceae(2) Environmental(2) Amphisphaeriaceae(7) Verrucariaceae(1) Pezizaceae(3) Auriculariaceae(2) Corticiaceae(11) Teratosphaeriaceae(15) Herpotrichiellaceae(13) Plectosphaerellaceae(18) Massariaceae(1) Cyttariaceae(12) Unclassified(265) Pyronemataceae(10) Morchellaceae(5) Cordycipitaceae(15) Tremellaceae(7) Unknown(5) Amylocorticiaceae(9) Ascodesmidaceae(2) Micareaceae(1) Pluteaceae(5) Icmadophilaceae(25) Mycosphaerellaceae(1) 	Mrakia(1) Environmental(41) Pestalotiopsis(7) Trimorphomyces(2) Bullera(1) Derxomyces(13) Massaria(1) Asterotremella(6) Antrodiella(8) Marchandiomyces(1) Cryptococcus(10) Collophora(1) Verrucaria(1) Exophiala(1) Peziza(3) Anguillospora(18) Mycosphaerella(1) Pluteus(5) Rhodotorula(1) Cephaliophora(2) Leohumicola(79) Unknown(24) Myrothecium(89) Tubeufia(2) Verticillium(18) Resinicium(1) Lecanicillium(15) Friedmanniomyces(3) Capronia(13) Otidea(1) Trichosporon(3) Verpa(6) Tremella(2) Auricularia(3) Unclassified(6) Sistotrema(14) Pyronema(4) Cyttaria(12) Botryobasidium(15) Micarea(1) Dibaeis(2) 
