DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU73	Cyanobacteria(1) Bryophyta(276) 	Tetraphidopsida(189) Unknown(68) Bryopsida(20) 	Dicranales(4) Bryales(1) Nostocales(1) Pottiales(2) Tetraphidales(189) Unknown(80) 	Tetraphidaceae(189) Mniaceae(1) Unknown(80) Nostocaceae(1) Fissidentaceae(4) Pottiaceae(2) 	Unknown(80) Mnium(1) Anabaena(1) Fissidens(4) Tetraphis(189) Syntrichia(2) 
OTU74	Cyanobacteria(99) Unknown(174) 	Unknown(273)	Unknown(174) Prochlorales(99) 	Unknown(174) Prochlorotrichaceae(99) 	Prochlorothrix(99) Unknown(174) 
OTU75	Unknown(1) Chlorophyta(264) 	Unknown(1) Trebouxiophyceae(264) 	Unknown(15) Microthamniales(250) 	Unknown(265)	Elliptochloris(250) Unknown(15) 
OTU76	Unknown(256)	Unknown(256)	Unknown(256)	Unknown(256)	Unknown(256)
OTU77	Chlorophyta(7) Unknown(243) 	Unknown(243) Chlorophyceae(7) 	Unknown(243) Sphaeropleales(7) 	Chromochloridaceae(7) Unknown(243) 	Chromochloris(7) Pseudomuriella(240) Chlorotetraedron(3) 
OTU78	Chlorophyta(201) Unknown(33) 	Unknown(33) Chlorophyceae(201) 	Unknown(34) Chlamydomonadales(191) Sphaeropleales(9) 	Chlamydomonadaceae(57) Sphaeropleaceae(9) Unknown(107) Volvocaceae(61) 	Chlamydomonas(11) Treubaria(25) Oogamochlamys(46) Gonium(61) Jenufa(4) Unknown(78) Ankyra(9) 
OTU79	Bacillariophyta(233)	Bacillariophyceae(230) Mediophyceae(2) Unknown(1) 	Unknown(3) Eunotiales(189) Hemiaulales(2) Naviculales(39) 	Eunotiaceae(189) Hemiaulaceae(2) Phaeodactylaceae(1) Unknown(3) Naviculaceae(38) 	Fistulifera(38) Cerataulina(2) Unknown(3) Eunotia(189) Phaeodactylum(1) 
OTU80	Marchantiophyta(1) Bryophyta(227) Anthocerotophyta(5) 	Bryopsida(11) Sphagnopsida(6) Tetraphidopsida(206) Anthocerotopsida(5) Haplomitriopsida(1) Unknown(4) 	Funariales(1) Bryales(1) Tetraphidales(206) Calobryales(1) Unknown(12) Anthocerotales(1) Sphagnales(6) Diphysciales(1) Notothyladales(4) 	Unknown(12) Sphagnaceae(6) Funariaceae(1) Haplomitriaceae(1) Mniaceae(1) Tetraphidaceae(206) Anthocerotaceae(1) Notothyladaceae(4) Diphysciaceae(1) 	Physcomitrella(1) Tetraphis(206) Diphyscium(1) Sphagnum(6) Haplomitrium(1) Anthoceros(1) Mnium(1) Unknown(12) Phaeoceros(4) 
OTU81	Chlorophyta(229)	Chlorophyceae(229)	Chlamydomonadales(229)	Chlamydomonadaceae(229)	Unknown(229)
OTU82	Unknown(4) Cyanobacteria(223) 	Unknown(227)	Unknown(6) Oscillatoriales(213) Chroococcales(8) 	Unknown(227)	Crinalium(1) Plectonema(5) Leptolyngbya(4) Nodosilinea(49) Geitlerinema(1) Unknown(51) Synechococcus(8) Microcoleus(108) 
OTU83	Cyanobacteria(227)	Unknown(227)	Nostocales(166) Chroococcales(1) Pleurocapsales(19) Oscillatoriales(41) 	Unknown(61) Nostocaceae(166) 	Coleofasciculus(3) Dolichospermum(1) Crinalium(23) Chroococcidiopsis(19) Anabaena(43) Nostoc(83) Microcoleus(15) Unknown(40) 
OTU84	Chlorophyta(221)	Trebouxiophyceae(221)	Chlorellales(221)	Chlorellaceae(221)	Chlorella(221)
OTU85	Unknown(220)	Unknown(220)	Unknown(220)	Unknown(220)	Unknown(220)
OTU86	Unknown(201) Chlorophyta(20) 	Chlorophyceae(20) Unknown(201) 	Unknown(201) Chlamydomonadales(20) 	Chlamydomonadaceae(17) Unknown(202) Volvocaceae(2) 	Chloromonas(3) Unknown(3) Gonium(2) Characiochloris(199) Chlamydomonas(14) 
OTU87	Chlorophyta(217) Unknown(1) 	Chlorophyceae(217) Unknown(1) 	Unknown(2) Chlamydomonadales(216) 	Chlorococcaceae(1) Chlamydomonadaceae(215) Unknown(2) 	Chloromonas(35) Unknown(1) Carteria(1) Chlorococcum(1) Chlamydomonas(180) 
OTU88	Unknown(217)	Unknown(217)	Unknown(217)	Unknown(217)	Unknown(217)
OTU89	Cyanobacteria(216)	Unknown(216)	Nostocales(2) Pleurocapsales(4) Unknown(1) Chroococcales(17) Oscillatoriales(192) 	Nostocaceae(2) Unknown(214) 	Synechococcus(17) Unknown(16) Leptolyngbya(174) Oscillatoria(2) Nostoc(2) Nodosilinea(1) Chroococcidiopsis(4) 
OTU90	Chlorophyta(5) Unknown(204) 	Chlorophyceae(4) Unknown(204) Trebouxiophyceae(1) 	Chlorellales(1) Unknown(205) Chlamydomonadales(2) Sphaeropleales(1) 	Unknown(206) Chlamydomonadaceae(1) Chlorellaceae(1) Scenedesmaceae(1) 	Ettlia(1) Lobosphaera(1) Chlamydomonas(1) Floydiella(201) Acutodesmus(1) Unknown(3) Jenufa(1) 
OTU91	Cyanobacteria(208)	Unknown(208)	Nostocales(66) Unknown(5) Oscillatoriales(137) 	Unknown(142) Nostocaceae(66) 	Kamptonema(1) Anabaena(5) Cylindrospermum(17) Nostoc(44) Microcoleus(136) Unknown(5) 
OTU92	Bacillariophyta(1) Unknown(198) 	Fragilariophyceae(1) Xanthophyceae(185) Phaeophyceae(3) Unknown(10) 	Fucales(2) Unknown(10) Vaucheriales(185) Fragilariales(1) Ectocarpales(1) 	Fragilariaceae(1) Fucaceae(2) Unknown(10) Acinetosporaceae(1) Vaucheriaceae(185) 	Unknown(7) Sargassum(3) Vaucheria(185) Pylaiella(1) Fucus(2) Ulnaria(1) 
OTU93	Chlorophyta(195)	Trebouxiophyceae(195)	Unknown(1) Chlorellales(194) 	Chlorellaceae(194) Unknown(1) 	Chlorella(194) Unknown(1) 
OTU94	Bryophyta(191)	Tetraphidopsida(45) Unknown(11) Bryopsida(135) 	Dicranales(9) Bryales(64) Pottiales(9) Tetraphidales(45) Unknown(64) 	Unknown(72) Tetraphidaceae(45) Mniaceae(56) Fissidentaceae(9) Pottiaceae(9) 	Mnium(56) Unknown(72) Syntrichia(9) Tetraphis(45) Fissidens(9) 
OTU95	Bacillariophyta(185) Unknown(4) 	Bacillariophyceae(52) Coscinodiscophyceae(22) Mediophyceae(70) Unknown(43) Dinophyceae(2) 	Bacillariales(4) Eunotiales(25) Naviculales(6) Peridiniales(2) Thalassiosirales(22) Unknown(44) Hemiaulales(70) Cymbellales(16) 	Thalassiosiraceae(22) Unknown(44) Hemiaulaceae(70) Gomphonemataceae(16) Bacillariaceae(4) Peridiniaceae(2) Phaeodactylaceae(6) Eunotiaceae(25) 	Kryptoperidinium(2) Phaeodactylum(6) Unknown(50) Cerataulina(70) Thalassiosira(15) Eunotia(25) Didymosphenia(16) Roundia(5) 
OTU96	Unknown(142) Bacillariophyta(42) 	Dinophyceae(1) Unknown(5) Xanthophyceae(135) Eustigmatophyceae(1) Coscinodiscophyceae(2) Fragilariophyceae(9) Bacillariophyceae(31) 	Unknown(6) Vaucheriales(135) Peridiniales(1) Eustigmatales(1) Chaetocerotales(1) Thalassiosirales(1) Fragilariales(9) Naviculales(25) Bacillariales(5) 	Unknown(6) Chaetocerotaceae(1) Thalassiosiraceae(1) Monodopsidaceae(1) Fragilariaceae(9) Phaeodactylaceae(19) Naviculaceae(6) Vaucheriaceae(135) Peridiniaceae(1) Bacillariaceae(5) 	Sargassum(2) Chaetoceros(1) Nannochloropsis(1) Thalassiosira(1) Unknown(4) Fistulifera(6) Vaucheria(135) Cylindrotheca(5) Ulnaria(9) Kryptoperidinium(1) Phaeodactylum(19) 
OTU97	Chlorophyta(183)	Chlorophyceae(183)	Chlamydomonadales(183)	Chlamydomonadaceae(183)	Unknown(183)
OTU98	Cyanobacteria(177)	Unknown(177)	Oscillatoriales(175) Chroococcales(2) 	Unknown(177)	Plectonema(3) Geitlerinema(160) Microcoleus(2) Unknown(8) Synechococcus(2) Pseudanabaena(2) 
OTU99	Cyanobacteria(177)	Unknown(177)	Nostocales(116) Unknown(8) Oscillatoriales(42) Chroococcales(11) 	Nostocaceae(116) Unknown(61) 	Thermosynechococcus(1) Cylindrospermum(16) Microcoleus(29) Unknown(9) Nostoc(50) Geitlerinema(1) Anabaena(50) Kamptonema(1) Crinalium(7) Cyanothece(10) Oscillatoria(2) Leptolyngbya(1) 
OTU100	Cyanobacteria(172)	Unknown(172)	Nostocales(172)	Nostocaceae(172)	Unknown(5) Nostoc(58) Anabaena(100) Cylindrospermum(9) 
OTU101	Unknown(169)	Zygnemophyceae(169)	Desmidiales(169)	Unknown(3) Desmidiaceae(166) 	Cosmarium(1) Unknown(166) Actinotaenium(2) 
OTU102	Cyanobacteria(164)	Unknown(164)	Pleurocapsales(34) Oscillatoriales(63) Nostocales(67) 	Unknown(97) Nostocaceae(67) 	Microcoleus(50) Leptolyngbya(1) Nostoc(66) Cylindrospermum(1) Crinalium(11) Coleofasciculus(1) Chroococcidiopsis(34) 
OTU103	Chlorophyta(10) Unknown(154) 	Ulvophyceae(5) Trebouxiophyceae(5) Unknown(154) 	Chlorellales(3) Unknown(156) Ulotrichales(5) 	Chlorellaceae(3) Unknown(161) 	Planctonema(2) Lobosphaera(3) Gloeotilopsis(5) Scherffelia(152) Unknown(2) 
OTU104	Unknown(15) Bacillariophyta(146) 	Bacillariophyceae(128) Coscinodiscophyceae(9) Mediophyceae(2) Dinophyceae(10) Unknown(12) 	Peridiniales(10) Thalassiosirales(9) Hemiaulales(2) Cymbellales(5) Unknown(12) Bacillariales(1) Naviculales(39) Eunotiales(83) 	Eunotiaceae(83) Phaeodactylaceae(10) Naviculaceae(29) Peridiniaceae(10) Gomphonemataceae(5) Bacillariaceae(1) Unknown(15) Hemiaulaceae(2) Thalassiosiraceae(2) Stephanodiscaceae(4) 	Phaeodactylum(10) Kryptoperidinium(10) Cerataulina(2) Fistulifera(29) Unknown(16) Eunotia(83) Didymosphenia(5) Thalassiosira(2) Cyclotella(4) 
OTU105	Cyanobacteria(93) Unknown(43) Bacillariophyta(18) 	Unknown(121) Dinophyceae(17) Bacillariophyceae(16) 	Nostocales(93) Peridiniales(17) Naviculales(7) Cymbellales(7) Eunotiales(2) Unknown(28) 	Peridiniaceae(17) Gomphonemataceae(7) Nostocaceae(93) Unknown(28) Phaeodactylaceae(2) Eunotiaceae(2) Naviculaceae(5) 	Phaeodactylum(2) Kryptoperidinium(17) Cylindrospermum(1) Nostoc(88) Fistulifera(5) Unknown(31) Eunotia(2) Didymosphenia(7) Anabaena(1) 
OTU106	Unknown(154)	Unknown(153) Synurophyceae(1) 	Synurales(1) Unknown(153) 	Unknown(153) Mallomonadaceae(1) 	Synura(1) Unknown(153) 
OTU107	Unknown(24) Cyanobacteria(49) Bacillariophyta(79) 	Fragilariophyceae(5) Bacillariophyceae(73) Coscinodiscophyceae(1) Unknown(73) 	Unknown(27) Fragilariales(5) Naviculales(29) Thalassiosirales(1) Nostocales(49) Bacillariales(41) 	Naviculaceae(2) Phaeodactylaceae(27) Unknown(27) Bacillariaceae(41) Nostocaceae(49) Fragilariaceae(5) Stephanodiscaceae(1) 	Cylindrotheca(17) Cylindrospermum(15) Ulnaria(5) Phaeodactylum(27) Unknown(52) Fistulifera(2) Nostoc(26) Anabaena(7) Cyclotella(1) 
OTU108	Unknown(152)	Unknown(152)	Unknown(152)	Unknown(152)	Unknown(152)
OTU109	Unknown(136) Cyanobacteria(15) 	Eustigmatophyceae(1) Unknown(150) 	Unknown(135) Eustigmatales(1) Prochlorales(15) 	Unknown(135) Prochlorotrichaceae(15) Monodopsidaceae(1) 	Unknown(135) Prochlorothrix(15) Nannochloropsis(1) 
OTU110	Chlorophyta(151)	Chlorophyceae(151)	Chlamydomonadales(151)	Volvocaceae(76) Unknown(40) Chlamydomonadaceae(35) 	Unknown(42) Pleodorina(74) Chlamydomonas(35) 
OTU111	Cyanobacteria(1) Unknown(136) Bacillariophyta(5) Cryptophyta(1) 	Synurophyceae(6) Bacillariophyceae(5) Unknown(36) Phaeophyceae(96) 	Cryptomonadales(1) Chroococcales(1) Unknown(34) Laminariales(8) Naviculales(5) Synurales(6) Ectocarpales(88) 	Unknown(37) Acinetosporaceae(87) Naviculaceae(5) Ectocarpaceae(1) Mallomonadaceae(6) Alariaceae(6) Cryptomonadaceae(1) 	Mallomonas(2) Synura(1) Ectocarpus(1) Fistulifera(5) Cryptomonas(1) Unknown(39) Pylaiella(87) Thermosynechococcus(1) Undaria(6) 
OTU112	Bryophyta(1) Unknown(58) Cyanobacteria(4) Bacillariophyta(10) Cryptophyta(2) Chlorophyta(68) 	Bacillariophyceae(10) Bryopsida(1) Unknown(52) Dinophyceae(12) Trebouxiophyceae(68) 	Cryptomonadales(2) Chroococcales(1) Eunotiales(3) Microthamniales(4) Naviculales(3) Peridiniales(12) Hookeriales(1) Oscillatoriales(3) Unknown(106) Chlorellales(4) Cymbellales(4) 	Botryococcaceae(2) Eunotiaceae(3) Naviculaceae(3) Peridiniaceae(12) Gomphonemataceae(4) Cryptomonadaceae(2) Unknown(112) Hookeriaceae(1) Chlorellaceae(4) 	Lobosphaera(2) Hookeria(1) Trebouxia(1) Picochlorum(47) Unknown(47) Cryptomonas(2) Parachlorella(1) Elliptochloris(3) Dicloster(9) Oscillatoria(3) Kryptoperidinium(12) Fistulifera(3) Synechococcus(1) Eunotia(3) Didymosphenia(4) Botryococcus(2) Chlorella(2) 
OTU113	Bacillariophyta(5) Chlorophyta(16) Unknown(118) Cyanobacteria(1) 	Bacillariophyceae(3) Coscinodiscophyceae(2) Unknown(116) Dinophyceae(2) Phaeophyceae(1) Trebouxiophyceae(16) 	Peridiniales(2) Thalassiosirales(2) Prochlorales(1) Unknown(117) Laminariales(1) Chlorellales(14) Cymbellales(3) 	Prochlorococcaceae(1) Unknown(117) Gomphonemataceae(3) Chlorellaceae(14) Laminariaceae(1) Peridiniaceae(2) Thalassiosiraceae(2) 	Didymosphenia(3) Thalassiosira(2) Saccharina(1) Prochlorococcus(1) Chlorella(13) Kryptoperidinium(2) Costaria(1) Picochlorum(2) Unknown(114) Marvania(1) 
OTU114	Cyanobacteria(138)	Unknown(138)	Chroococcales(2) Oscillatoriales(135) Nostocales(1) 	Nostocaceae(1) Unknown(137) 	Acaryochloris(1) Crinalium(2) Synechococcus(1) Microcoleus(4) Nostoc(1) Plectonema(129) 
OTU115	Unknown(137)	Unknown(137)	Unknown(137)	Unknown(137)	Unknown(137)
OTU116	Cyanobacteria(136)	Unknown(136)	Nostocales(120) Oscillatoriales(10) Pleurocapsales(6) 	Unknown(17) Nostocaceae(119) 	Unknown(38) Microcoleus(10) Nostoc(21) Anabaena(1) Cylindrospermum(60) Chroococcidiopsis(6) 
OTU117	Unknown(133)	Unknown(133)	Unknown(133)	Unknown(133)	Unknown(133)
OTU118	Bryophyta(133)	Unknown(3) Tetraphidopsida(119) Bryopsida(11) 	Unknown(9) Hypnales(1) Dicranales(1) Tetraphidales(119) Pottiales(3) 	Pottiaceae(3) Fissidentaceae(1) Tetraphidaceae(119) Unknown(10) 	Syntrichia(3) Tetraphis(119) Fissidens(1) Unknown(10) 
OTU119	Cyanobacteria(131)	Unknown(131)	Chroococcales(12) Unknown(3) Oscillatoriales(115) Nostocales(1) 	Unknown(130) Rivulariaceae(1) 	Leptolyngbya(3) Unknown(115) Calothrix(1) Cyanothece(10) Microcystis(2) 
OTU120	Unknown(59) Cyanobacteria(72) 	Unknown(131)	Unknown(59) Prochlorales(72) 	Unknown(59) Prochlorotrichaceae(72) 	Prochlorothrix(72) Unknown(59) 
OTU121	Bacillariophyta(39) Chlorophyta(2) Unknown(67) Cyanobacteria(16) 	Bacillariophyceae(38) Dinophyceae(20) Unknown(64) Trebouxiophyceae(2) 	Peridiniales(20) Oscillatoriales(15) Unknown(52) Chlorellales(2) Eunotiales(6) Naviculales(12) Cymbellales(17) 	Peridiniaceae(20) Chlorellaceae(2) Gomphonemataceae(17) Eunotiaceae(6) Unknown(69) Phaeodactylaceae(4) Naviculaceae(6) 	Eunotia(6) Didymosphenia(17) Kamptonema(8) Oscillatoria(5) Kryptoperidinium(20) Phaeodactylum(4) Lobosphaera(2) Fistulifera(6) Unknown(54) Microcoleus(2) 
OTU122	Cyanobacteria(124)	Unknown(124)	Oscillatoriales(123) Unknown(1) 	Unknown(124)	Kamptonema(120) Pseudanabaena(3) Unknown(1) 
OTU123	Cyanobacteria(118) Unknown(2) Chlorophyta(2) 	Trebouxiophyceae(2) Unknown(120) 	Unknown(2) Chlorellales(2) Nostocales(118) 	Nostocaceae(118) Chlorellaceae(2) Unknown(2) 	Cylindrospermum(12) Aphanizomenon(1) Anabaena(24) Unknown(3) Chlorella(2) Nostoc(80) 
OTU124	Bacillariophyta(120) Unknown(1) 	Bacillariophyceae(118) Coscinodiscophyceae(1) Dinophyceae(1) Unknown(1) 	Naviculales(21) Cymbellales(68) Unknown(6) Eunotiales(22) Bacillariales(2) Peridiniales(1) Thalassiosirales(1) 	Unknown(6) Thalassiosiraceae(1) Phaeodactylaceae(14) Eunotiaceae(22) Naviculaceae(7) Peridiniaceae(1) Gomphonemataceae(68) Bacillariaceae(2) 	Didymosphenia(68) Thalassiosira(1) Eunotia(22) Fistulifera(7) Unknown(7) Kryptoperidinium(1) Phaeodactylum(14) Cylindrotheca(1) 
OTU125	Anthocerotophyta(3) Unknown(1) Bryophyta(116) 	Unknown(2) Anthocerotopsida(2) Tetraphidopsida(2) Bryopsida(113) Leiosporocerotopsida(1) 	Bryales(1) Tetraphidales(2) Leiosporocerotales(1) Diphysciales(112) Unknown(2) Dendrocerotales(2) 	Diphysciaceae(112) Unknown(2) Leiosporocerotaceae(1) Dendrocerotaceae(2) Mniaceae(1) Tetraphidaceae(2) 	Diphyscium(112) Tetraphis(2) Leiosporoceros(1) Unknown(2) Nothoceros(2) Mnium(1) 
OTU126	Cyanobacteria(120)	Unknown(120)	Oscillatoriales(118) Chroococcales(2) 	Unknown(120)	Pseudanabaena(1) Nodosilinea(107) Synechococcus(2) Leptolyngbya(1) Geitlerinema(4) Plectonema(5) 
OTU127	Cyanobacteria(18) Unknown(101) 	Unknown(119)	Prochlorales(18) Unknown(101) 	Unknown(101) Prochlorotrichaceae(18) 	Prochlorothrix(18) Unknown(101) 
OTU128	Cyanobacteria(118)	Unknown(118)	Unknown(1) Chroococcales(2) Nostocales(115) 	Nostocaceae(115) Unknown(3) 	Nostoc(73) Unknown(1) Anabaena(42) Thermosynechococcus(2) 
OTU129	Unknown(115)	Zygnemophyceae(115)	Zygnematales(115)	Mesotaeniaceae(115)	Mesotaenium(115)
OTU130	Marchantiophyta(3) Bryophyta(110) 	Unknown(26) Polytrichopsida(1) Tetraphidopsida(2) Takakiopsida(1) Jungermanniopsida(3) Bryopsida(80) 	Jungermanniales(2) Tetraphidales(2) Metzgeriales(1) Bryales(1) Polytrichales(1) Funariales(78) Takakiales(1) Unknown(27) 	Takakiaceae(1) Tetraphidaceae(2) Funariaceae(78) Unknown(28) Lepidoziaceae(2) Polytrichaceae(1) Metzgeriaceae(1) 	Metzgeria(1) Unknown(29) Takakia(1) Lepidozia(2) Tetraphis(2) Physcomitrella(78) 
OTU131	Cyanobacteria(98) Unknown(1) Bacillariophyta(12) 	Bacillariophyceae(12) Dinophyceae(1) Unknown(98) 	Naviculales(12) Oscillatoriales(95) Unknown(3) Peridiniales(1) 	Peridiniaceae(1) Unknown(98) Phaeodactylaceae(12) 	Kamptonema(13) Phaeodactylum(12) Kryptoperidinium(1) Microcoleus(80) Oscillatoria(1) Unknown(4) 
OTU132	Chlorophyta(4) Bryophyta(8) Cyanobacteria(98) 	Unknown(98) Trebouxiophyceae(4) Bryopsida(8) 	Nostocales(96) Prochlorales(1) Pleurocapsales(1) Unknown(8) Chlorellales(4) 	Unknown(9) Prochlorococcaceae(1) Chlorellaceae(4) Nostocaceae(96) 	Unknown(13) Nostoc(76) Cylindrospermum(1) Chlorella(4) Anabaena(12) Prochlorococcus(1) Dolichospermum(2) Chroococcidiopsis(1) 
OTU133	Unknown(2) Bryophyta(1) Chlorophyta(105) 	Bryopsida(1) Trebouxiophyceae(105) Unknown(2) 	Hypnales(1) Chlorellales(105) Unknown(2) 	Unknown(2) Chlorellaceae(105) Climaciaceae(1) 	Chlorella(105) Climacium(1) Unknown(2) 
OTU134	Unknown(107)	Phaeophyceae(77) Unknown(8) Xanthophyceae(22) 	Ectocarpales(77) Vaucheriales(22) Unknown(8) 	Unknown(8) Vaucheriaceae(22) Ectocarpaceae(77) 	Unknown(8) Ectocarpus(77) Vaucheria(22) 
OTU135	Cyanobacteria(33) Unknown(71) 	Unknown(104)	Unknown(71) Prochlorales(33) 	Prochlorotrichaceae(33) Unknown(71) 	Prochlorothrix(33) Unknown(71) 
OTU136	Chlorophyta(102) Unknown(1) 	Unknown(1) Chlorophyceae(102) 	Unknown(1) Sphaeropleales(100) Chlamydomonadales(2) 	Unknown(3) Chlamydomonadaceae(1) Scenedesmaceae(2) Chromochloridaceae(97) 	Chloromonas(1) Acutodesmus(2) Unknown(2) Chromochloris(97) Pseudomuriella(1) 
OTU137	Cyanobacteria(102) Unknown(1) 	Unknown(103)	Unknown(1) Chroococcales(5) Oscillatoriales(97) 	Unknown(103)	Nodosilinea(95) Synechococcus(5) Unknown(1) Oscillatoria(2) 
OTU138	Chlorophyta(102)	Chlorophyceae(102)	Chlamydomonadales(102)	Chlorococcaceae(89) Chlamydomonadaceae(13) 	Chlorococcum(89) Chlamydomonas(13) 
OTU139	Cyanobacteria(102)	Unknown(102)	Nostocales(9) Pleurocapsales(1) Unknown(1) Oscillatoriales(84) Chroococcales(7) 	Unknown(93) Nostocaceae(9) 	Crinalium(1) Chroococcidiopsis(1) Pseudanabaena(2) Cyanothece(7) Kamptonema(2) Nostoc(5) Microcoleus(3) Unknown(1) Lyngbya(76) Cylindrospermum(4) 
OTU140	Cyanobacteria(100)	Unknown(100)	Chroococcales(1) Nostocales(99) 	Unknown(1) Nostocaceae(99) 	Unknown(17) Gloeocapsopsis(1) Nostoc(64) Anabaena(16) Cylindrospermum(2) 
OTU141	Cyanobacteria(100)	Unknown(100)	Pleurocapsales(99) Chroococcales(1) 	Unknown(100)	Microcystis(1) Chroococcidiopsis(99) 
OTU142	Unknown(15) Cyanobacteria(85) 	Xanthophyceae(10) Phaeophyceae(3) Unknown(87) 	Nostocales(85) Vaucheriales(10) Laminariales(2) Unknown(2) Fucales(1) 	Fucaceae(1) Nostocaceae(85) Unknown(4) Vaucheriaceae(10) 	Anabaena(18) Fucus(1) Unknown(8) Costaria(2) Nostoc(48) Cylindrospermum(12) Vaucheria(10) Aphanizomenon(1) 
OTU143	Unknown(100)	Synurophyceae(99) Unknown(1) 	Synurales(99) Unknown(1) 	Mallomonadaceae(99) Unknown(1) 	Mallomonas(99) Unknown(1) 
OTU144	Chlorophyta(98)	Pedinophyceae(98)	Pedinomonadales(98)	Pedinomonadaceae(98)	Pedinomonas(98)
OTU145	Unknown(8) Cyanobacteria(89) 	Phaeophyceae(8) Unknown(89) 	Ectocarpales(1) Unknown(3) Oscillatoriales(86) Laminariales(7) 	Unknown(96) Ectocarpaceae(1) 	Kamptonema(13) Unknown(10) Microcoleus(73) Ectocarpus(1) 
OTU146	Unknown(97)	Zygnemophyceae(97)	Zygnematales(97)	Mesotaeniaceae(1) Unknown(96) 	Cylindrocystis(1) Fottea(96) 
OTU147	Chlorophyta(44) Cyanobacteria(17) Unknown(32) 	Unknown(49) Trebouxiophyceae(44) 	Nostocales(17) Unknown(34) Chlorellales(42) 	Nostocaceae(15) Chlorellaceae(42) Rivulariaceae(2) Unknown(34) 	Unknown(38) Calothrix(2) Nostoc(2) Chlorella(42) Cylindrospermum(1) Anabaena(6) Pseudochloris(2) 
OTU148	Chlorophyta(92)	Trebouxiophyceae(92)	Microthamniales(1) Unknown(91) 	Unknown(92)	Stichococcus(1) Watanabea(91) 
OTU149	Bacillariophyta(1) Unknown(83) 	Fragilariophyceae(1) Phaeophyceae(1) Unknown(2) Xanthophyceae(80) 	Ectocarpales(1) Fragilariales(1) Vaucheriales(80) Unknown(2) 	Unknown(2) Acinetosporaceae(1) Vaucheriaceae(80) Fragilariaceae(1) 	Sargassum(2) Ulnaria(1) Vaucheria(80) Pylaiella(1) 
OTU150	Cyanobacteria(82)	Unknown(82)	Unknown(1) Oscillatoriales(4) Nostocales(77) 	Rivulariaceae(4) Nostocaceae(71) Unknown(7) 	Cylindrospermum(36) Anabaena(10) Oscillatoria(4) Calothrix(4) Unknown(4) Nostoc(24) 
OTU151	Cyanobacteria(2) Unknown(34) Chlorophyta(41) 	Phaeophyceae(17) Trebouxiophyceae(41) Unknown(19) 	Laminariales(17) Chlorellales(37) Unknown(21) Prochlorales(2) 	Prochlorococcaceae(2) Unknown(21) Chlorellaceae(37) Laminariaceae(17) 	Unknown(9) Costaria(9) Neocystis(3) Chlorella(37) Saccharina(17) Prochlorococcus(2) 
OTU152	Unknown(7) Chlorophyta(70) 	Chlorophyceae(70) Unknown(7) 	Unknown(7) Chlamydomonadales(70) 	Chlorococcaceae(1) Chlamydomonadaceae(69) Unknown(7) 	Characiochloris(6) Unknown(1) Chloromonas(56) Chlorococcum(1) Chlamydomonas(13) 
OTU153	Chlorophyta(68) Unknown(9) 	Trebouxiophyceae(48) Unknown(10) Chlorophyceae(19) 	Sphaeropleales(2) Chlamydomonadales(17) Unknown(24) Chlorellales(34) 	Chlorellaceae(33) Chromochloridaceae(2) Unknown(24) Chlamydomonadaceae(17) Oocystaceae(1) 	Chromochloris(2) Chloromonas(14) Neochloris(1) Unknown(6) Picochlorum(10) Marvania(5) Characiochloris(1) Chlorotetraedron(6) Chlamydomonas(3) Chlorella(28) Oocystis(1) 
OTU154	Chlorophyta(76)	Trebouxiophyceae(76)	Unknown(76)	Unknown(76)	Watanabea(76)
OTU155	Chlorophyta(2) Unknown(1) Cyanobacteria(73) 	Trebouxiophyceae(2) Unknown(74) 	Nostocales(2) Chlorellales(1) Oscillatoriales(65) Chroococcales(3) Unknown(3) Pleurocapsales(2) 	Chlorellaceae(1) Rivulariaceae(2) Unknown(73) 	Unknown(5) Microcoleus(29) Calothrix(2) Lobosphaera(1) Parachlorella(1) Kamptonema(28) Cyanothece(3) Chroococcidiopsis(2) Crinalium(5) 
OTU156	Cyanobacteria(75)	Unknown(75)	Nostocales(75)	Nostocaceae(45) Rivulariaceae(12) Unknown(18) 	Nostoc(28) Calothrix(12) Unknown(19) Cylindrospermum(11) Anabaena(5) 
OTU157	Unknown(73) Chlorophyta(2) 	Unknown(73) Chlorophyceae(2) 	Chlamydomonadales(2) Unknown(73) 	Unknown(73) Chlamydomonadaceae(2) 	Chlamydomonas(1) Treubaria(2) Unknown(71) Chloromonas(1) 
OTU158	Unknown(5) Bacillariophyta(70) 	Unknown(5) Coscinodiscophyceae(2) Bacillariophyceae(68) 	Bacillariales(1) Thalassiosirales(2) Naviculales(4) Eunotiales(62) Unknown(6) 	Phaeodactylaceae(3) Unknown(6) Eunotiaceae(62) Naviculaceae(1) Stephanodiscaceae(2) Bacillariaceae(1) 	Cyclotella(2) Unknown(7) Fistulifera(1) Eunotia(62) Phaeodactylum(3) 
OTU159	Cyanobacteria(73)	Unknown(73)	Unknown(36) Oscillatoriales(37) 	Unknown(73)	Kamptonema(1) Unknown(36) Microcoleus(35) Oscillatoria(1) 
OTU160	Chlorophyta(70)	Chlorophyceae(70)	Chlamydomonadales(70)	Chlamydomonadaceae(69) Unknown(1) 	Chlamydomonas(69) Unknown(1) 
